scheduled,home.alias,scoring.home_points,away.alias,scoring.away_points,WIN
2006-10-01 17:02:07,BAL,16.0,SD,13.0,BAL
2006-10-08 17:03:32,CAR,20.0,CLE,12.0,CAR
2006-10-08 20:15:26,PHI,38.0,DAL,24.0,PHI
2006-10-08 17:03:02,NO,24.0,TB,21.0,NO
2006-10-08 17:03:03,IND,14.0,TEN,13.0,IND
2006-10-09 00:21:20,SD,23.0,PIT,13.0,SD
2006-10-10 00:41:06,DEN,13.0,BAL,3.0,DEN
2006-10-08 20:05:37,ARI,20.0,KC,23.0,KC
2006-10-08 17:02:20,NE,20.0,MIA,10.0,NE
2006-10-08 17:03:12,GB,20.0,STL,23.0,STL
2006-10-08 17:03:57,NYG,19.0,WAS,3.0,NYG
2006-10-08 17:03:06,MIN,26.0,DET,17.0,MIN
2006-10-08 20:05:29,JAC,41.0,NYJ,0.0,JAC
2006-10-08 17:03:10,CHI,40.0,BUF,7.0,CHI
2006-10-08 20:05:46,SF,34.0,OAK,20.0,SF
2006-10-15 17:04:29,BAL,21.0,CAR,23.0,CAR
2006-10-15 17:02:53,WAS,22.0,TEN,25.0,TEN
2006-10-15 17:02:48,NO,27.0,PHI,24.0,NO
2006-10-15 17:02:36,DAL,34.0,HOU,6.0,DAL
2006-10-15 20:15:55,NYJ,20.0,MIA,17.0,NYJ
2006-10-15 17:04:04,STL,28.0,SEA,30.0,SEA
2006-10-15 20:15:27,SF,19.0,SD,48.0,SD
2006-10-15 17:03:07,ATL,14.0,NYG,27.0,NYG
2006-10-15 20:15:23,PIT,45.0,KC,7.0,PIT
2006-10-16 00:21:21,DEN,13.0,OAK,3.0,DEN
2006-10-17 00:42:05,ARI,23.0,CHI,24.0,CHI
2006-10-15 17:03:12,DET,20.0,BUF,17.0,DET
2006-10-15 17:02:33,TB,14.0,CIN,13.0,TB
2006-10-22 17:03:05,HOU,27.0,JAC,7.0,HOU
2006-10-24 00:41:56,DAL,22.0,NYG,36.0,NYG
2006-10-22 20:06:25,CLE,7.0,DEN,17.0,DEN
2006-10-22 20:18:17,OAK,22.0,ARI,9.0,OAK
2006-10-22 17:02:59,ATL,41.0,PIT,38.0,ATL
2006-10-22 17:02:44,TB,23.0,PHI,21.0,TB
2006-10-22 17:02:36,BUF,6.0,NE,28.0,NE
2006-10-22 17:03:06,CIN,17.0,CAR,14.0,CIN
2006-10-22 17:02:54,MIA,24.0,GB,34.0,GB
2006-10-22 17:02:54,KC,30.0,SD,27.0,KC
2006-10-22 17:03:26,NYJ,31.0,DET,24.0,NYJ
2006-10-22 20:15:27,IND,36.0,WAS,22.0,IND
2006-10-22 20:15:38,SEA,13.0,MIN,31.0,MIN
2006-10-29 18:02:27,CIN,27.0,ATL,29.0,ATL
2006-10-29 18:03:08,KC,35.0,SEA,28.0,KC
2006-10-29 18:05:28,SD,38.0,STL,24.0,SD
2006-10-29 18:02:53,TEN,28.0,HOU,22.0,TEN
2006-10-29 18:02:53,GB,31.0,ARI,14.0,GB
2006-10-29 21:15:50,DEN,31.0,IND,34.0,IND
2006-10-29 18:03:00,CHI,41.0,SF,10.0,CHI
2006-10-29 18:04:37,NO,22.0,BAL,35.0,BAL
2006-10-29 18:02:24,NYG,17.0,TB,3.0,NYG
2006-10-29 21:15:37,OAK,20.0,PIT,13.0,OAK
2006-10-29 21:16:16,CLE,20.0,NYJ,13.0,CLE
2006-10-30 01:21:48,CAR,14.0,DAL,35.0,DAL
2006-10-31 01:40:26,MIN,7.0,NE,31.0,NE
2006-10-29 18:02:38,PHI,6.0,JAC,13.0,JAC
2006-11-07 01:40:25,SEA,16.0,OAK,0.0,SEA
2006-11-05 18:03:00,DET,30.0,ATL,14.0,DET
2006-11-05 18:03:44,STL,17.0,KC,31.0,KC
2006-11-05 21:16:00,PIT,20.0,DEN,31.0,DEN
2006-11-06 01:20:55,NE,20.0,IND,27.0,IND
2006-11-05 21:15:26,SD,32.0,CLE,25.0,SD
2006-11-05 18:02:55,NYG,14.0,HOU,10.0,NYG
2006-11-05 18:02:54,CHI,13.0,MIA,31.0,MIA
2006-11-05 18:02:46,BUF,24.0,GB,10.0,BUF
2006-11-05 18:02:47,BAL,26.0,CIN,20.0,BAL
2006-11-05 21:05:57,SF,9.0,MIN,3.0,SF
2006-11-05 18:02:53,TB,14.0,NO,31.0,NO
2006-11-05 18:02:59,JAC,37.0,TEN,7.0,JAC
2006-11-05 18:02:31,WAS,22.0,DAL,19.0,WAS
2006-11-12 18:03:21,DET,13.0,SF,19.0,SF
2006-11-12 21:05:48,OAK,13.0,DEN,17.0,DEN
2006-11-12 18:03:02,NE,14.0,NYJ,17.0,NYJ
2006-11-14 01:40:30,CAR,24.0,TB,10.0,CAR
2006-11-12 18:02:32,IND,17.0,BUF,16.0,IND
2006-11-12 18:03:01,ATL,13.0,CLE,17.0,CLE
2006-11-12 18:03:03,PHI,27.0,WAS,3.0,PHI
2006-11-12 21:16:20,PIT,38.0,NO,31.0,PIT
2006-11-12 21:16:12,ARI,10.0,DAL,27.0,DAL
2006-11-12 21:17:10,SEA,24.0,STL,22.0,SEA
2006-11-12 18:02:45,JAC,10.0,HOU,13.0,HOU
2006-11-12 18:03:10,MIN,17.0,GB,23.0,GB
2006-11-12 18:03:10,CIN,41.0,SD,49.0,SD
2006-11-12 18:03:18,MIA,13.0,KC,10.0,MIA
2006-11-13 01:21:02,NYG,20.0,CHI,38.0,CHI
2006-11-12 18:03:19,TEN,26.0,BAL,27.0,BAL
2006-11-19 18:03:20,TB,20.0,WAS,17.0,TB
2006-11-19 21:05:28,SF,20.0,SEA,14.0,SF
2006-11-19 18:03:10,BAL,24.0,ATL,10.0,BAL
2006-11-19 18:03:00,MIA,24.0,MIN,20.0,MIA
2006-11-20 01:21:25,DEN,27.0,SD,35.0,SD
2006-11-19 21:05:43,ARI,17.0,DET,10.0,ARI
2006-11-19 18:04:05,NYJ,0.0,CHI,10.0,CHI
2006-11-19 18:02:44,NO,16.0,CIN,31.0,CIN
2006-11-21 01:40:19,JAC,26.0,NYG,10.0,JAC
2006-11-19 18:02:41,KC,17.0,OAK,13.0,KC
2006-11-19 21:16:26,DAL,21.0,IND,14.0,DAL
2006-11-19 18:03:00,HOU,21.0,BUF,24.0,BUF
2006-11-19 18:03:11,CLE,20.0,PIT,24.0,PIT
2006-11-19 18:02:34,GB,0.0,NE,35.0,NE
2006-11-19 18:03:30,CAR,15.0,STL,0.0,CAR
2006-11-19 18:02:23,PHI,13.0,TEN,31.0,TEN
2006-11-26 21:15:51,NE,17.0,CHI,13.0,NE
2006-11-24 01:12:59,KC,19.0,DEN,10.0,KC
2006-11-26 18:02:59,NYJ,26.0,HOU,11.0,NYJ
2006-11-26 21:15:59,TEN,24.0,NYG,21.0,TEN
2006-11-26 18:04:13,BUF,27.0,JAC,24.0,BUF
2006-11-28 01:40:32,SEA,34.0,GB,24.0,SEA
2006-11-26 18:02:48,CLE,0.0,CIN,30.0,CIN
2006-11-27 01:21:08,IND,45.0,PHI,21.0,IND
2006-11-26 18:02:57,STL,20.0,SF,17.0,STL
2006-11-23 17:39:02,DET,10.0,MIA,27.0,MIA
2006-11-23 21:26:10,DAL,38.0,TB,10.0,DAL
2006-11-26 18:03:17,ATL,13.0,NO,31.0,NO
2006-11-26 18:03:35,WAS,17.0,CAR,13.0,WAS
2006-11-26 18:03:13,BAL,27.0,PIT,0.0,BAL
2006-11-26 18:05:42,SD,21.0,OAK,14.0,SD
2006-11-26 18:02:43,MIN,31.0,ARI,26.0,MIN
2006-12-03 18:02:46,TEN,20.0,IND,17.0,TEN
2006-12-03 18:02:59,CHI,23.0,MIN,13.0,CHI
2006-12-03 21:05:37,MIA,10.0,JAC,24.0,JAC
2006-12-03 21:05:34,OAK,14.0,HOU,23.0,HOU
2006-12-03 21:15:32,NYG,20.0,DAL,23.0,DAL
2006-12-03 18:04:52,NO,34.0,SF,10.0,NO
2006-12-05 01:41:08,PHI,27.0,CAR,24.0,PHI
2006-12-03 21:15:24,PIT,20.0,TB,3.0,PIT
2006-12-04 01:20:57,DEN,20.0,SEA,23.0,SEA
2006-12-03 18:03:12,STL,20.0,ARI,34.0,ARI
2006-12-03 18:03:03,WAS,14.0,ATL,24.0,ATL
2006-12-01 01:04:32,CIN,13.0,BAL,7.0,CIN
2006-12-03 18:03:23,CLE,31.0,KC,28.0,CLE
2006-12-03 18:03:12,NE,28.0,DET,21.0,NE
2006-12-03 18:03:00,GB,10.0,NYJ,38.0,NYJ
2006-12-03 18:04:08,BUF,21.0,SD,24.0,SD
2006-12-10 21:15:53,NYJ,13.0,BUF,31.0,BUF
2006-12-10 18:03:29,TB,6.0,ATL,17.0,ATL
2006-12-10 18:02:48,MIA,21.0,NE,0.0,MIA
2006-12-10 18:02:43,JAC,44.0,IND,17.0,JAC
2006-12-10 21:05:51,SF,19.0,GB,30.0,GB
2006-12-08 01:04:49,PIT,27.0,CLE,7.0,PIT
2006-12-10 18:03:06,CIN,27.0,OAK,10.0,CIN
2006-12-11 01:21:09,DAL,17.0,NO,42.0,NO
2006-12-10 21:16:06,SD,48.0,DEN,20.0,SD
2006-12-10 18:03:00,WAS,19.0,PHI,21.0,PHI
2006-12-10 18:03:25,DET,20.0,MIN,30.0,MIN
2006-12-10 18:03:43,CAR,13.0,NYG,27.0,NYG
2006-12-10 21:06:08,ARI,27.0,SEA,21.0,ARI
2006-12-10 18:02:47,HOU,20.0,TEN,26.0,TEN
2006-12-12 01:41:10,STL,27.0,CHI,42.0,CHI
2006-12-10 18:03:00,KC,10.0,BAL,20.0,BAL
2006-12-17 21:15:39,NYG,22.0,PHI,36.0,PHI
2006-12-17 18:02:36,MIN,13.0,NYJ,26.0,NYJ
2006-12-17 18:03:37,GB,17.0,DET,9.0,GB
2006-12-19 01:40:27,IND,34.0,CIN,16.0,IND
2006-12-17 21:05:57,ARI,20.0,DEN,37.0,DEN
2006-12-17 18:04:24,NO,10.0,WAS,16.0,WAS
2006-12-18 01:22:29,SD,20.0,KC,9.0,SD
2006-12-17 18:03:06,BUF,21.0,MIA,0.0,BUF
2006-12-17 18:03:16,TEN,24.0,JAC,17.0,TEN
2006-12-17 01:06:19,ATL,28.0,DAL,38.0,DAL
2006-12-17 18:03:38,CAR,3.0,PIT,37.0,PIT
2006-12-15 01:12:43,SEA,14.0,SF,24.0,SF
2006-12-17 18:05:06,CHI,34.0,TB,31.0,CHI
2006-12-17 18:02:47,NE,40.0,HOU,7.0,NE
2006-12-17 18:03:38,BAL,27.0,CLE,17.0,BAL
2006-12-17 21:15:49,OAK,0.0,STL,20.0,STL
2006-12-24 18:04:05,NYG,7.0,NO,30.0,NO
2006-12-24 18:03:39,ATL,3.0,CAR,10.0,CAR
2006-12-24 21:05:58,SF,20.0,ARI,26.0,ARI
2006-12-24 18:02:57,STL,37.0,WAS,31.0,STL
2006-12-22 01:05:57,GB,9.0,MIN,7.0,GB
2006-12-24 18:03:05,BUF,29.0,TEN,30.0,TEN
2006-12-24 18:02:51,JAC,21.0,NE,24.0,NE
2006-12-24 18:03:25,DET,21.0,CHI,26.0,CHI
2006-12-26 01:43:08,MIA,10.0,NYJ,13.0,NYJ
2006-12-24 18:02:42,PIT,7.0,BAL,31.0,BAL
2006-12-25 22:08:01,DAL,7.0,PHI,23.0,PHI
2006-12-24 18:03:01,HOU,27.0,IND,24.0,HOU
2006-12-24 18:02:56,CLE,7.0,TB,22.0,TB
2006-12-24 01:05:31,OAK,9.0,KC,20.0,KC
2006-12-24 21:16:26,DEN,24.0,CIN,23.0,DEN
2006-12-24 21:15:54,SEA,17.0,SD,20.0,SD
2006-12-31 18:02:54,DAL,31.0,DET,39.0,DET
2006-12-31 21:16:11,BAL,19.0,BUF,7.0,BAL
2006-12-31 21:16:10,DEN,23.0,SF,26.0,SF
2006-12-31 18:03:37,NO,21.0,CAR,31.0,CAR
2006-12-31 01:05:04,WAS,28.0,NYG,34.0,NYG
2006-12-31 21:15:29,SD,27.0,ARI,20.0,SD
2006-12-31 18:02:54,NYJ,23.0,OAK,3.0,NYJ
2006-12-31 18:02:55,MIN,21.0,STL,41.0,STL
2006-12-31 18:02:40,TEN,23.0,NE,40.0,NE
2006-12-31 18:03:47,KC,35.0,JAC,30.0,KC
2006-12-31 21:16:03,IND,27.0,MIA,22.0,IND
2006-12-31 18:03:17,TB,7.0,SEA,23.0,SEA
2006-12-31 21:15:18,PHI,24.0,ATL,17.0,PHI
2006-12-31 18:03:15,CIN,17.0,PIT,23.0,PIT
2006-12-31 18:02:33,HOU,14.0,CLE,6.0,HOU
2007-01-01 01:15:50,CHI,7.0,GB,26.0,GB
2007-09-09 17:02:51,STL,13.0,CAR,27.0,CAR
2007-09-09 20:15:20,OAK,21.0,DET,36.0,DET
2007-09-07 00:39:36,IND,41.0,NO,10.0,IND
2007-09-09 17:02:40,MIN,24.0,ATL,3.0,MIN
2007-09-09 20:15:46,SD,14.0,CHI,3.0,SD
2007-09-09 17:03:16,CLE,7.0,PIT,34.0,PIT
2007-09-11 02:25:45,SF,20.0,ARI,17.0,SF
2007-09-09 17:04:50,GB,16.0,PHI,13.0,GB
2007-09-09 20:15:35,SEA,20.0,TB,6.0,SEA
2007-09-09 17:04:31,NYJ,14.0,NE,38.0,NE
2007-09-10 23:10:19,CIN,27.0,BAL,20.0,CIN
2007-09-09 17:02:50,HOU,20.0,KC,3.0,HOU
2007-09-09 17:02:34,WAS,16.0,MIA,13.0,WAS
2007-09-10 00:24:09,DAL,45.0,NYG,35.0,DAL
2007-09-09 17:02:57,BUF,14.0,DEN,15.0,DEN
2007-09-09 17:03:23,JAC,10.0,TEN,13.0,TEN
2007-09-16 17:02:43,PIT,26.0,BUF,3.0,PIT
2007-09-16 17:03:29,NYG,13.0,GB,35.0,GB
2007-09-16 20:15:41,CHI,20.0,KC,10.0,CHI
2007-09-16 20:05:30,MIA,20.0,DAL,37.0,DAL
2007-09-16 20:15:34,BAL,20.0,NYJ,13.0,BAL
2007-09-16 17:02:52,CAR,21.0,HOU,34.0,HOU
2007-09-16 17:02:29,TEN,20.0,IND,22.0,IND
2007-09-16 17:02:53,JAC,13.0,ATL,7.0,JAC
2007-09-16 17:03:05,CLE,51.0,CIN,45.0,CLE
2007-09-18 00:40:40,PHI,12.0,WAS,20.0,WAS
2007-09-16 20:05:47,DET,20.0,MIN,17.0,DET
2007-09-16 20:05:56,ARI,23.0,SEA,20.0,ARI
2007-09-17 00:24:31,NE,38.0,SD,14.0,NE
2007-09-16 17:03:02,TB,31.0,NO,14.0,TB
2007-09-16 20:15:24,DEN,23.0,OAK,20.0,DEN
2007-09-16 17:02:50,STL,16.0,SF,17.0,SF
2007-09-23 20:15:09,WAS,17.0,NYG,24.0,NYG
2007-09-23 17:02:46,KC,13.0,MIN,10.0,KC
2007-09-23 17:02:39,TB,24.0,STL,3.0,TB
2007-09-23 20:05:39,OAK,26.0,CLE,24.0,OAK
2007-09-23 17:02:43,GB,31.0,SD,24.0,GB
2007-09-23 17:03:47,BAL,26.0,ARI,23.0,BAL
2007-09-23 17:02:49,PIT,37.0,SF,16.0,PIT
2007-09-23 17:02:33,HOU,24.0,IND,30.0,IND
2007-09-23 20:15:10,ATL,20.0,CAR,27.0,CAR
2007-09-24 00:24:16,CHI,10.0,DAL,34.0,DAL
2007-09-23 17:02:29,NYJ,31.0,MIA,28.0,NYJ
2007-09-23 17:02:40,PHI,56.0,DET,21.0,PHI
2007-09-25 00:40:46,NO,14.0,TEN,31.0,TEN
2007-09-23 20:05:30,DEN,14.0,JAC,23.0,JAC
2007-09-23 17:02:22,NE,38.0,BUF,7.0,NE
2007-09-23 20:05:29,SEA,24.0,CIN,21.0,SEA
2007-09-30 17:03:15,DET,37.0,CHI,27.0,DET
2007-09-30 17:03:03,MIN,16.0,GB,23.0,GB
2007-09-30 17:02:28,DAL,35.0,STL,7.0,DAL
2007-10-02 00:40:30,CIN,13.0,NE,34.0,NE
2007-09-30 17:02:53,CLE,27.0,BAL,13.0,CLE
2007-09-30 17:32:18,MIA,17.0,OAK,35.0,OAK
2007-09-30 20:14:48,ARI,21.0,PIT,14.0,ARI
2007-09-30 20:15:12,IND,38.0,DEN,20.0,IND
2007-09-30 20:05:03,SF,3.0,SEA,23.0,SEA
2007-10-01 00:23:19,NYG,16.0,PHI,3.0,NYG
2007-09-30 17:02:33,ATL,26.0,HOU,16.0,ATL
2007-09-30 20:06:06,CAR,7.0,TB,20.0,TB
2007-09-30 17:02:07,BUF,17.0,NYJ,14.0,BUF
2007-09-30 20:15:13,SD,16.0,KC,30.0,KC
2007-10-07 17:02:56,KC,7.0,JAC,17.0,JAC
2007-10-07 17:04:34,TEN,20.0,ATL,13.0,TEN
2007-10-07 17:03:23,NO,13.0,CAR,16.0,CAR
2007-10-09 00:41:09,BUF,24.0,DAL,25.0,DAL
2007-10-08 00:24:41,GB,20.0,CHI,27.0,CHI
2007-10-07 17:02:51,NE,34.0,CLE,17.0,NE
2007-10-07 20:15:53,DEN,3.0,SD,41.0,SD
2007-10-07 17:02:55,WAS,34.0,DET,3.0,WAS
2007-10-07 17:03:24,PIT,21.0,SEA,0.0,PIT
2007-10-07 17:03:00,NYG,35.0,NYJ,24.0,NYG
2007-10-07 20:15:17,SF,7.0,BAL,9.0,BAL
2007-10-07 20:05:35,IND,33.0,TB,14.0,IND
2007-10-07 17:02:50,HOU,22.0,MIA,19.0,HOU
2007-10-07 17:02:53,STL,31.0,ARI,34.0,ARI
2007-10-14 20:05:58,ARI,10.0,CAR,25.0,CAR
2007-10-14 17:03:43,JAC,37.0,HOU,17.0,JAC
2007-10-14 20:17:58,DAL,27.0,NE,48.0,NE
2007-10-14 17:02:31,CHI,31.0,MIN,34.0,MIN
2007-10-14 20:17:42,SD,28.0,OAK,14.0,SD
2007-10-14 17:03:31,BAL,22.0,STL,3.0,BAL
2007-10-14 17:02:49,TB,13.0,TEN,10.0,TB
2007-10-14 17:03:00,CLE,41.0,MIA,31.0,CLE
2007-10-14 17:03:27,GB,17.0,WAS,14.0,GB
2007-10-14 17:02:49,NYJ,9.0,PHI,16.0,PHI
2007-10-14 17:02:42,KC,27.0,CIN,20.0,KC
2007-10-16 00:40:15,ATL,10.0,NYG,31.0,NYG
2007-10-15 00:23:14,SEA,17.0,NO,28.0,NO
2007-10-21 17:03:56,NO,22.0,ATL,16.0,NO
2007-10-21 17:02:51,HOU,36.0,TEN,38.0,TEN
2007-10-21 17:03:02,DET,23.0,TB,16.0,DET
2007-10-21 17:02:41,MIA,28.0,NE,49.0,NE
2007-10-21 20:15:30,PHI,16.0,CHI,19.0,CHI
2007-10-21 20:05:31,CIN,38.0,NYJ,31.0,CIN
2007-10-21 17:02:39,BUF,19.0,BAL,14.0,BUF
2007-10-23 00:40:36,JAC,7.0,IND,29.0,IND
2007-10-21 20:15:23,DAL,24.0,MIN,14.0,DAL
2007-10-21 17:02:45,WAS,21.0,ARI,19.0,WAS
2007-10-21 20:15:42,SEA,33.0,STL,6.0,SEA
2007-10-22 00:23:41,DEN,31.0,PIT,28.0,DEN
2007-10-21 17:03:06,NYG,33.0,SF,15.0,NYG
2007-10-21 20:05:40,OAK,10.0,KC,12.0,KC
2007-10-28 17:02:57,CIN,13.0,PIT,24.0,PIT
2007-10-28 20:05:46,TB,23.0,JAC,24.0,JAC
2007-10-28 18:02:31,CAR,7.0,IND,31.0,IND
2007-10-28 17:02:42,TEN,13.0,OAK,9.0,TEN
2007-10-28 20:07:51,SD,35.0,HOU,10.0,SD
2007-10-28 21:18:01,SF,10.0,NO,31.0,NO
2007-10-28 17:05:26,MIN,16.0,PHI,23.0,PHI
2007-10-28 17:03:04,STL,20.0,CLE,27.0,CLE
2007-10-28 20:17:44,NE,52.0,WAS,7.0,NE
2007-10-28 21:05:36,NYJ,3.0,BUF,13.0,BUF
2007-10-28 17:05:26,CHI,7.0,DET,16.0,DET
2007-10-30 00:40:46,DEN,13.0,GB,19.0,GB
2007-10-28 17:04:36,MIA,10.0,NYG,13.0,NYG
2007-11-04 18:02:27,NO,41.0,JAC,24.0,NO
2007-11-04 18:02:53,DET,44.0,DEN,7.0,DET
2007-11-05 01:23:44,PHI,17.0,DAL,38.0,DAL
2007-11-04 18:03:08,KC,22.0,GB,33.0,GB
2007-11-04 18:02:38,ATL,20.0,SF,16.0,ATL
2007-11-04 18:03:02,TB,17.0,ARI,10.0,TB
2007-11-04 18:03:00,NYJ,20.0,WAS,23.0,WAS
2007-11-06 01:40:50,PIT,38.0,BAL,7.0,PIT
2007-11-04 21:15:27,OAK,17.0,HOU,24.0,HOU
2007-11-04 18:02:24,BUF,33.0,CIN,21.0,BUF
2007-11-04 21:06:11,CLE,33.0,SEA,30.0,CLE
2007-11-04 21:18:18,IND,20.0,NE,24.0,NE
2007-11-04 18:02:45,MIN,35.0,SD,17.0,MIN
2007-11-04 18:02:53,TEN,20.0,CAR,7.0,TEN
2007-11-11 18:02:43,KC,11.0,DEN,27.0,DEN
2007-11-12 07:02:15,ARI,31.0,DET,21.0,ARI
2007-11-11 18:02:55,MIA,10.0,BUF,13.0,BUF
2007-11-11 21:15:18,NYG,20.0,DAL,31.0,DAL
2007-11-13 01:40:29,SEA,24.0,SF,0.0,SEA
2007-11-11 18:02:58,NO,29.0,STL,37.0,STL
2007-11-11 21:06:24,BAL,7.0,CIN,21.0,CIN
2007-11-11 18:03:13,WAS,25.0,PHI,33.0,PHI
2007-11-11 21:15:38,OAK,6.0,CHI,17.0,CHI
2007-11-11 18:02:58,PIT,31.0,CLE,28.0,PIT
2007-11-11 18:03:36,TEN,13.0,JAC,28.0,JAC
2007-11-11 18:04:09,CAR,13.0,ATL,20.0,ATL
2007-11-11 18:02:50,GB,34.0,MIN,0.0,GB
2007-11-12 01:23:25,SD,23.0,IND,21.0,SD
2007-11-20 01:40:29,DEN,34.0,TEN,20.0,DEN
2007-11-18 18:03:14,BAL,30.0,CLE,33.0,CLE
2007-11-18 21:05:50,NYJ,19.0,PIT,16.0,NYJ
2007-11-18 18:03:52,JAC,24.0,SD,17.0,JAC
2007-11-18 21:15:54,DAL,28.0,WAS,23.0,DAL
2007-11-18 18:02:44,CIN,27.0,ARI,35.0,ARI
2007-11-18 18:03:16,DET,10.0,NYG,16.0,NYG
2007-11-18 21:16:14,SEA,30.0,CHI,23.0,SEA
2007-11-18 18:03:04,GB,31.0,CAR,17.0,GB
2007-11-18 18:02:45,IND,13.0,KC,10.0,IND
2007-11-19 01:24:30,BUF,10.0,NE,56.0,NE
2007-11-18 18:02:57,PHI,17.0,MIA,7.0,PHI
2007-11-18 18:02:30,MIN,29.0,OAK,22.0,MIN
2007-11-18 18:03:57,HOU,23.0,NO,10.0,HOU
2007-11-18 21:15:43,SF,9.0,STL,13.0,STL
2007-11-18 18:02:59,ATL,7.0,TB,31.0,TB
2007-11-25 18:03:09,CAR,6.0,NO,31.0,NO
2007-11-25 18:02:51,CIN,35.0,TEN,6.0,CIN
2007-11-25 18:03:22,NYG,17.0,MIN,41.0,MIN
2007-11-25 21:15:28,SD,32.0,BAL,14.0,SD
2007-11-25 18:02:54,CLE,27.0,HOU,17.0,CLE
2007-11-27 01:55:46,PIT,3.0,MIA,0.0,PIT
2007-11-22 17:36:42,DET,26.0,GB,37.0,GB
2007-11-25 21:16:24,CHI,37.0,DEN,34.0,CHI
2007-11-26 01:23:26,NE,31.0,PHI,28.0,NE
2007-11-25 18:03:11,JAC,36.0,BUF,14.0,JAC
2007-11-25 21:05:51,ARI,31.0,SF,37.0,SF
2007-11-23 01:16:01,ATL,13.0,IND,31.0,IND
2007-11-22 21:17:08,DAL,34.0,NYJ,3.0,DAL
2007-11-25 18:02:38,KC,17.0,OAK,20.0,OAK
2007-11-25 18:03:40,STL,19.0,SEA,24.0,SEA
2007-11-25 18:02:44,TB,19.0,WAS,13.0,TB
2007-12-02 18:02:56,MIN,42.0,DET,10.0,MIN
2007-12-02 18:02:38,TEN,28.0,HOU,20.0,TEN
2007-12-02 18:03:13,MIA,13.0,NYJ,40.0,NYJ
2007-12-02 18:02:56,WAS,16.0,BUF,17.0,BUF
2007-12-02 21:15:45,NO,23.0,TB,27.0,TB
2007-12-02 18:03:21,STL,28.0,ATL,16.0,STL
2007-12-02 18:02:58,KC,10.0,SD,24.0,SD
2007-12-04 01:42:03,BAL,24.0,NE,27.0,NE
2007-11-30 01:17:22,DAL,37.0,GB,27.0,DAL
2007-12-02 21:15:57,CHI,16.0,NYG,21.0,NYG
2007-12-02 21:05:38,ARI,27.0,CLE,21.0,ARI
2007-12-02 21:06:07,OAK,34.0,DEN,20.0,OAK
2007-12-02 18:03:15,CAR,31.0,SF,14.0,CAR
2007-12-02 18:03:24,PHI,24.0,SEA,28.0,SEA
2007-12-03 01:25:25,PIT,24.0,CIN,10.0,PIT
2007-12-02 18:02:56,IND,28.0,JAC,25.0,IND
2007-12-07 01:16:16,WAS,24.0,CHI,16.0,WAS
2007-12-09 18:02:45,TEN,17.0,SD,23.0,SD
2007-12-10 01:24:37,BAL,20.0,IND,44.0,IND
2007-12-09 21:15:55,DEN,41.0,KC,7.0,DEN
2007-12-09 18:03:16,GB,38.0,OAK,7.0,GB
2007-12-09 18:03:03,PHI,13.0,NYG,16.0,NYG
2007-12-09 18:02:23,HOU,28.0,TB,14.0,HOU
2007-12-09 18:03:15,JAC,37.0,CAR,6.0,JAC
2007-12-09 21:15:36,NYJ,18.0,CLE,24.0,CLE
2007-12-09 21:04:53,SF,7.0,MIN,27.0,MIN
2007-12-09 18:02:18,CIN,19.0,STL,10.0,CIN
2007-12-11 01:40:39,ATL,14.0,NO,34.0,NO
2007-12-09 21:17:25,NE,34.0,PIT,13.0,NE
2007-12-09 21:06:10,SEA,42.0,ARI,21.0,SEA
2007-12-09 18:03:20,DET,27.0,DAL,28.0,DAL
2007-12-09 18:02:48,BUF,38.0,MIA,17.0,BUF
2007-12-16 21:16:23,SD,51.0,DET,14.0,SD
2007-12-16 18:03:09,KC,17.0,TEN,26.0,TEN
2007-12-16 18:03:53,NO,31.0,ARI,24.0,NO
2007-12-16 18:03:32,TB,37.0,ATL,3.0,TB
2007-12-16 18:03:09,STL,14.0,GB,33.0,GB
2007-12-14 01:16:10,HOU,31.0,DEN,13.0,HOU
2007-12-16 18:03:19,CLE,8.0,BUF,0.0,CLE
2007-12-16 18:03:10,NE,20.0,NYJ,10.0,NE
2007-12-17 01:24:35,NYG,10.0,WAS,22.0,WAS
2007-12-16 18:02:51,CAR,13.0,SEA,10.0,CAR
2007-12-16 18:03:15,PIT,22.0,JAC,29.0,JAC
2007-12-18 01:40:41,MIN,20.0,CHI,13.0,MIN
2007-12-16 18:03:22,MIA,22.0,BAL,16.0,MIA
2007-12-16 21:05:47,OAK,14.0,IND,21.0,IND
2007-12-16 01:15:40,SF,20.0,CIN,13.0,SF
2007-12-16 21:15:51,DAL,6.0,PHI,10.0,PHI
2007-12-23 18:02:43,CIN,19.0,CLE,14.0,CIN
2007-12-23 01:16:14,CAR,13.0,DAL,20.0,DAL
2007-12-24 01:23:45,MIN,21.0,WAS,32.0,WAS
2007-12-23 18:02:35,IND,38.0,HOU,15.0,IND
2007-12-23 18:03:12,CHI,35.0,GB,7.0,CHI
2007-12-23 21:05:37,ARI,30.0,ATL,27.0,ARI
2007-12-23 21:15:52,NE,28.0,MIA,7.0,NE
2007-12-21 01:15:03,STL,24.0,PIT,41.0,PIT
2007-12-23 18:03:11,BUF,21.0,NYG,38.0,NYG
2007-12-23 18:02:53,NO,23.0,PHI,38.0,PHI
2007-12-23 21:15:40,TEN,10.0,NYJ,6.0,TEN
2007-12-25 01:11:00,SD,23.0,DEN,3.0,SD
2007-12-23 18:02:43,DET,25.0,KC,20.0,DET
2007-12-23 21:05:17,SF,21.0,TB,19.0,SF
