,Hour,OffenseType_Aggravated Assault,OffenseType_Auto Theft,OffenseType_Burglary,OffenseType_Murder,OffenseType_Rape,OffenseType_Robbery,OffenseType_Theft,game
2010-06-15,9,0,0,0,0,0,0,1,No Game
2010-06-15,16,0,0,0,0,0,0,1,No Game
2010-06-15,18,0,0,0,0,0,0,1,No Game
2010-06-15,20,1,0,0,0,0,0,0,No Game
2010-06-15,21,0,0,0,0,0,0,1,No Game
2010-06-16,2,0,0,1,0,0,0,0,No Game
2010-06-16,19,0,0,0,0,0,0,1,No Game
2010-06-16,21,0,0,0,0,0,0,1,No Game
2010-06-18,0,0,0,0,0,0,0,1,No Game
2010-06-18,1,0,0,0,0,0,0,1,No Game
2010-06-18,12,1,0,0,0,0,0,0,No Game
2010-06-18,14,0,0,0,0,0,0,1,No Game
2010-06-18,23,0,0,0,0,0,1,0,No Game
2010-06-19,1,1,0,0,0,0,0,0,No Game
2010-06-19,4,0,0,0,0,0,1,0,No Game
2010-06-19,10,0,0,0,0,0,0,1,No Game
2010-06-20,2,0,0,0,0,0,0,1,No Game
2010-06-20,13,1,0,0,0,0,0,0,No Game
2010-06-20,17,0,0,1,0,0,0,0,No Game
2010-06-20,17,0,0,1,0,0,0,0,No Game
2010-06-20,20,0,0,0,0,0,0,1,No Game
2010-06-20,20,0,0,1,0,0,0,0,No Game
2010-06-20,21,0,1,0,0,0,0,0,No Game
2010-06-21,9,0,0,0,0,0,0,1,No Game
2010-06-21,23,1,0,0,0,0,0,0,No Game
2010-06-22,8,0,0,0,0,0,0,1,No Game
2010-06-22,18,0,0,0,0,0,0,1,No Game
2010-06-22,22,1,0,0,0,0,0,0,No Game
2010-06-23,0,0,0,1,0,0,0,0,No Game
2010-06-23,19,1,0,0,0,0,0,0,No Game
2010-06-23,20,1,0,0,0,0,0,0,No Game
2010-06-24,0,1,0,0,0,0,0,0,No Game
2010-06-24,7,0,0,1,0,0,0,0,No Game
2010-06-24,10,0,0,1,0,0,0,0,No Game
2010-06-24,16,1,0,0,0,0,0,0,No Game
2010-06-24,23,0,1,0,0,0,0,0,No Game
2010-06-25,11,0,0,0,0,0,0,1,No Game
2010-06-25,17,0,0,1,0,0,0,0,No Game
2010-06-25,21,0,0,0,0,0,0,1,No Game
2010-06-26,1,0,0,0,0,0,0,1,No Game
2010-06-27,9,0,0,1,0,0,0,0,No Game
2010-06-27,13,0,0,1,0,0,0,0,No Game
2010-06-27,22,0,0,0,0,0,1,0,No Game
2010-06-28,1,0,1,0,0,0,0,0,No Game
2010-06-28,10,0,1,0,0,0,0,0,No Game
2010-06-28,14,0,0,1,0,0,0,0,No Game
2010-06-28,17,0,0,1,0,0,0,0,No Game
2010-06-28,18,0,0,1,0,0,0,0,No Game
2010-06-29,16,0,0,1,0,0,0,0,No Game
2010-06-30,11,0,0,1,0,0,0,0,No Game
2010-06-30,22,0,0,1,0,0,0,0,No Game
2010-07-01,0,0,1,0,0,0,0,0,No Game
2010-07-01,7,0,0,0,0,0,0,1,No Game
2010-07-01,9,0,0,0,0,0,0,1,No Game
2010-07-01,12,0,0,0,0,0,0,1,No Game
2010-07-01,14,0,0,1,0,0,0,0,No Game
2010-07-01,18,0,0,0,0,0,0,1,No Game
2010-07-02,2,0,0,0,0,0,0,1,No Game
2010-07-02,7,0,0,0,0,0,0,1,No Game
2010-07-02,15,0,0,0,0,0,0,1,No Game
2010-07-02,22,0,1,0,0,0,0,0,No Game
2010-07-03,12,0,0,0,0,0,1,0,No Game
2010-07-03,18,1,0,0,0,0,0,0,No Game
2010-07-03,22,0,0,1,0,0,0,0,No Game
2010-07-03,23,0,0,0,0,0,0,1,No Game
2010-07-04,0,0,0,0,0,0,0,1,No Game
2010-07-04,13,0,0,1,0,0,0,0,No Game
2010-07-04,21,0,0,0,0,0,0,1,No Game
2010-07-04,23,0,0,0,0,0,0,1,No Game
2010-07-05,2,0,0,1,0,0,0,0,No Game
2010-07-05,7,0,0,0,0,0,0,1,No Game
2010-07-05,10,0,0,1,0,0,0,0,No Game
2010-07-05,12,0,0,0,0,0,0,1,No Game
2010-07-05,15,1,0,0,0,0,0,0,No Game
2010-07-05,22,1,0,0,0,0,0,0,No Game
2010-07-06,18,0,0,0,0,0,1,0,No Game
2010-07-06,19,0,0,0,0,0,0,1,No Game
2010-07-06,19,0,1,0,0,0,0,0,No Game
2010-07-06,21,0,0,0,0,0,0,1,No Game
2010-07-07,1,0,0,1,0,0,0,0,No Game
2010-07-07,9,0,0,0,0,0,0,1,No Game
2010-07-07,10,0,0,0,0,0,1,0,No Game
2010-07-07,12,0,0,1,0,0,0,0,No Game
2010-07-08,3,0,0,0,0,0,1,0,No Game
2010-07-08,8,0,0,1,0,0,0,0,No Game
2010-07-08,13,0,0,1,0,0,0,0,No Game
2010-07-08,18,0,0,1,0,0,0,0,No Game
2010-07-09,22,0,0,0,0,0,1,0,No Game
2010-07-09,23,0,0,1,0,0,0,0,No Game
2010-07-10,6,0,0,0,0,0,1,0,No Game
2010-07-11,0,1,0,0,0,0,0,0,No Game
2010-07-11,0,0,0,0,0,0,1,0,No Game
2010-07-11,3,1,0,0,0,0,0,0,No Game
2010-07-11,8,0,0,1,0,0,0,0,No Game
2010-07-11,20,0,1,0,0,0,0,0,No Game
2010-07-11,22,1,0,0,0,0,0,0,No Game
2010-07-12,2,1,0,0,0,0,0,0,No Game
2010-07-12,10,0,0,1,0,0,0,0,No Game
2010-07-12,20,0,0,1,0,0,0,0,No Game
2010-07-13,2,0,0,0,0,0,0,1,No Game
2010-07-13,12,0,0,0,0,0,0,1,No Game
2010-07-13,15,0,0,1,0,0,0,0,No Game
2010-07-13,16,1,0,0,0,0,0,0,No Game
2010-07-13,21,0,0,0,0,0,0,1,No Game
2010-07-14,3,0,0,0,0,0,0,1,No Game
2010-07-14,5,0,0,0,1,0,0,0,No Game
2010-07-14,13,0,0,1,0,0,0,0,No Game
2010-07-14,16,1,0,0,0,0,0,0,No Game
2010-07-14,18,1,0,0,0,0,0,0,No Game
2010-07-15,18,0,0,0,0,0,0,1,No Game
2010-07-15,22,1,0,0,0,0,0,0,No Game
2010-07-16,12,0,0,0,0,0,0,1,No Game
2010-07-16,15,1,0,0,0,0,0,0,No Game
2010-07-16,22,0,0,0,0,0,0,1,No Game
2010-07-16,23,0,0,0,0,0,0,1,No Game
2010-07-17,0,0,0,1,0,0,0,0,No Game
2010-07-17,9,0,0,0,0,0,0,1,No Game
2010-07-17,16,0,0,0,0,0,0,1,No Game
2010-07-17,21,0,0,0,0,0,0,1,No Game
2010-07-17,22,0,0,1,0,0,0,0,No Game
2010-07-17,22,1,0,0,0,0,0,0,No Game
2010-07-18,0,0,0,0,0,0,0,1,No Game
2010-07-18,6,0,0,0,0,0,0,1,No Game
2010-07-18,11,1,0,0,0,0,0,0,No Game
2010-07-19,0,1,0,0,0,0,0,0,No Game
2010-07-19,16,0,0,0,0,0,0,1,No Game
2010-07-19,22,0,0,0,0,0,0,1,No Game
2010-07-20,1,0,0,0,0,0,0,1,No Game
2010-07-20,9,0,0,0,0,0,1,0,No Game
2010-07-20,22,0,0,1,0,0,0,0,No Game
2010-07-21,0,0,0,1,0,0,0,0,No Game
2010-07-21,1,0,0,0,0,0,0,1,No Game
2010-07-21,7,0,0,0,0,1,0,0,No Game
2010-07-21,23,0,0,0,0,0,1,0,No Game
2010-07-21,23,1,0,0,0,0,0,0,No Game
2010-07-22,14,0,0,0,0,0,0,1,No Game
2010-07-22,14,0,0,0,0,0,0,1,No Game
2010-07-22,21,0,0,0,0,0,0,1,No Game
2010-07-23,22,0,0,0,0,0,0,1,No Game
2010-07-24,13,0,0,0,0,0,0,1,No Game
2010-07-24,20,0,0,0,0,0,0,1,No Game
2010-07-24,23,1,0,0,0,0,0,0,No Game
2010-07-25,9,0,0,1,0,0,0,0,No Game
2010-07-25,14,1,0,0,0,0,0,0,No Game
2010-07-25,20,1,0,0,0,0,0,0,No Game
2010-07-26,13,0,0,0,0,0,0,1,No Game
2010-07-26,14,0,0,0,0,0,1,0,No Game
2010-07-27,19,0,0,0,0,0,0,1,No Game
2010-07-28,14,1,0,0,0,0,0,0,No Game
2010-07-28,19,1,0,0,0,0,0,0,No Game
2010-07-29,1,0,0,0,0,0,1,0,No Game
2010-07-29,5,0,0,0,0,0,0,1,No Game
2010-07-29,7,0,0,0,0,0,0,1,No Game
2010-07-29,13,0,0,0,0,0,0,1,No Game
2010-07-29,22,0,0,0,0,0,0,1,No Game
2010-07-30,3,0,0,0,0,0,1,0,No Game
2010-07-30,8,0,0,1,0,0,0,0,No Game
2010-07-30,12,0,0,1,0,0,0,0,No Game
2010-07-30,21,1,0,0,0,0,0,0,No Game
2010-07-31,0,0,0,0,0,0,1,0,No Game
2010-07-31,2,0,0,1,0,0,0,0,No Game
2010-07-31,14,0,0,0,0,0,0,1,No Game
2010-07-31,17,0,0,0,0,0,0,1,No Game
2010-07-31,17,0,0,0,0,0,0,1,No Game
2010-08-01,0,0,0,0,0,0,0,1,No Game
2010-08-01,15,1,0,0,0,0,0,0,No Game
2010-08-02,8,1,0,0,0,0,0,0,No Game
2010-08-02,9,0,0,0,0,0,0,1,No Game
2010-08-02,23,0,0,0,0,0,0,1,No Game
2010-08-03,0,0,0,0,0,0,0,1,No Game
2010-08-03,1,0,0,0,0,0,0,1,No Game
2010-08-03,16,0,0,1,0,0,0,0,No Game
2010-08-03,20,0,0,0,0,0,0,1,No Game
2010-08-04,1,0,0,0,0,0,1,0,No Game
2010-08-04,10,1,0,0,0,0,0,0,No Game
2010-08-04,17,0,0,1,0,0,0,0,No Game
2010-08-04,17,0,0,0,0,0,0,1,No Game
2010-08-04,23,0,0,1,0,0,0,0,No Game
2010-08-05,2,0,0,1,0,0,0,0,No Game
2010-08-05,14,1,0,0,0,0,0,0,No Game
2010-08-06,0,1,0,0,0,0,0,0,No Game
2010-08-06,17,0,0,0,0,0,1,0,No Game
2010-08-08,9,0,0,1,0,0,0,0,No Game
2010-08-08,18,0,0,1,0,0,0,0,No Game
2010-08-09,3,1,0,0,0,0,0,0,No Game
2010-08-09,7,0,1,0,0,0,0,0,No Game
2010-08-09,10,0,0,0,0,0,0,1,No Game
2010-08-09,22,0,0,0,0,0,0,1,No Game
2010-08-11,11,0,0,1,0,0,0,0,No Game
2010-08-11,14,0,0,1,0,0,0,0,No Game
2010-08-11,18,0,0,0,0,0,0,1,No Game
2010-08-11,19,0,0,0,0,0,0,1,No Game
2010-08-11,20,0,0,0,0,0,0,1,No Game
2010-08-12,16,0,0,0,0,0,0,1,No Game
2010-08-13,3,0,0,0,0,0,1,0,No Game
2010-08-13,19,0,0,0,0,0,0,1,No Game
2010-08-14,13,0,0,0,0,0,0,1,No Game
2010-08-15,3,0,1,0,0,0,0,0,No Game
2010-08-15,5,0,0,1,0,0,0,0,No Game
2010-08-15,11,0,0,1,0,0,0,0,No Game
2010-08-15,23,0,0,0,0,0,1,0,No Game
2010-08-16,15,1,0,0,0,0,0,0,No Game
2010-08-16,16,0,0,0,0,0,0,1,No Game
2010-08-16,21,0,0,1,0,0,0,0,No Game
2010-08-17,17,0,0,0,0,0,0,1,No Game
2010-08-18,7,0,0,0,0,0,0,1,No Game
2010-08-18,10,0,0,1,0,0,0,0,No Game
2010-08-18,21,0,0,0,0,0,0,1,No Game
2010-08-18,23,1,0,0,0,0,0,0,No Game
2010-08-19,0,0,0,1,0,0,0,0,No Game
2010-08-19,0,0,0,0,0,0,1,0,No Game
2010-08-19,12,0,0,0,0,0,0,1,No Game
2010-08-19,20,0,0,0,0,0,1,0,No Game
2010-08-19,20,0,0,0,0,0,0,1,No Game
2010-08-19,22,0,0,0,0,0,1,0,No Game
2010-08-19,23,0,0,1,0,0,0,0,No Game
2010-08-20,5,0,0,0,0,0,0,1,No Game
2010-08-20,11,0,0,0,0,0,0,1,No Game
2010-08-20,18,0,0,0,0,0,0,1,No Game
2010-08-20,21,0,0,0,0,0,0,1,No Game
2010-08-21,4,0,0,0,0,0,1,0,No Game
2010-08-21,9,0,0,1,0,0,0,0,No Game
2010-08-21,10,1,0,0,0,0,0,0,No Game
2010-08-21,23,1,0,0,0,0,0,0,No Game
2010-08-22,8,0,0,0,0,0,0,1,No Game
2010-08-22,16,0,0,0,0,0,0,1,No Game
2010-08-22,19,1,0,0,0,0,0,0,No Game
2010-08-22,20,0,0,0,0,0,1,0,No Game
2010-08-22,22,1,0,0,0,0,0,0,No Game
2010-08-23,8,0,0,0,0,0,0,1,No Game
2010-08-23,8,0,0,0,0,0,0,1,No Game
2010-08-23,12,0,0,0,0,0,0,1,No Game
2010-08-23,17,0,0,0,0,0,0,1,No Game
2010-08-23,18,1,0,0,0,0,0,0,No Game
2010-08-24,6,0,0,0,0,0,0,1,No Game
2010-08-24,8,0,0,0,0,0,0,1,No Game
2010-08-24,8,0,0,1,0,0,0,0,No Game
2010-08-24,19,0,0,0,0,0,0,1,No Game
2010-08-25,2,0,0,0,0,0,0,1,No Game
2010-08-26,7,0,0,0,0,0,0,1,No Game
2010-08-26,9,0,0,0,0,0,0,1,No Game
2010-08-27,12,0,0,0,0,0,0,1,No Game
2010-08-27,22,0,0,0,0,0,0,1,No Game
2010-08-27,23,0,1,0,0,0,0,0,No Game
2010-08-28,0,0,0,0,0,0,1,0,No Game
2010-08-28,7,1,0,0,0,0,0,0,No Game
2010-08-29,2,0,0,0,0,0,1,0,No Game
2010-08-29,5,0,0,1,0,0,0,0,No Game
2010-08-29,7,0,0,1,0,0,0,0,No Game
2010-08-29,12,0,0,1,0,0,0,0,No Game
2010-08-29,22,1,0,0,0,0,0,0,No Game
2010-08-29,23,0,0,0,0,0,1,0,No Game
2010-08-30,8,0,0,1,0,0,0,0,No Game
2010-08-30,10,0,0,1,0,0,0,0,No Game
2010-08-30,14,0,0,0,0,0,1,0,No Game
2010-08-31,6,0,0,0,0,0,0,1,No Game
2010-09-01,2,0,0,1,0,0,0,0,No Game
2010-09-01,7,0,0,0,0,0,0,1,No Game
2010-09-01,8,0,0,1,0,0,0,0,No Game
2010-09-01,12,0,0,0,0,0,0,1,No Game
2010-09-01,13,0,0,1,0,0,0,0,No Game
2010-09-01,18,0,0,0,0,0,1,0,No Game
2010-09-01,20,0,0,0,0,0,0,1,No Game
2010-09-01,22,0,0,0,0,0,1,0,No Game
2010-09-02,2,1,0,0,0,0,0,0,No Game
2010-09-02,6,0,1,0,0,0,0,0,No Game
2010-09-02,10,0,0,1,0,0,0,0,No Game
2010-09-02,16,0,0,1,0,0,0,0,No Game
2010-09-02,22,0,0,0,0,0,0,1,No Game
2010-09-03,5,0,0,0,0,1,0,0,No Game
2010-09-03,16,1,0,0,0,0,0,0,No Game
2010-09-03,17,0,0,0,0,0,0,1,No Game
2010-09-03,18,0,1,0,0,0,0,0,No Game
2010-09-04,1,1,0,0,0,0,0,0,Won Game
2010-09-04,14,1,0,0,0,0,0,0,Won Game
2010-09-05,2,0,0,1,0,0,0,0,No Game
2010-09-05,6,0,0,0,0,0,0,1,No Game
2010-09-05,23,0,0,0,0,0,1,0,No Game
2010-09-06,1,0,0,0,0,0,0,1,No Game
2010-09-07,5,0,0,1,0,0,0,0,No Game
2010-09-07,11,0,0,0,0,0,0,1,No Game
2010-09-07,23,0,0,0,0,0,1,0,No Game
2010-09-08,0,0,0,0,0,0,0,1,No Game
2010-09-08,3,0,0,0,0,0,1,0,No Game
2010-09-08,10,0,0,0,0,0,0,1,No Game
2010-09-08,10,0,0,0,0,0,0,1,No Game
2010-09-08,17,0,0,0,0,0,0,1,No Game
2010-09-08,17,0,0,0,0,0,0,1,No Game
2010-09-08,18,0,0,0,0,0,0,1,No Game
2010-09-08,20,0,0,0,0,0,1,0,No Game
2010-09-09,16,0,0,0,0,0,0,1,No Game
2010-09-09,23,0,0,0,0,0,0,1,No Game
2010-09-10,6,0,0,1,0,0,0,0,Won Game
2010-09-10,12,0,0,0,0,0,0,1,Won Game
2010-09-10,16,0,0,0,0,0,0,1,Won Game
2010-09-10,17,0,0,0,0,0,0,1,Won Game
2010-09-10,22,0,0,0,0,0,0,1,Won Game
2010-09-10,23,0,0,0,0,0,0,1,Won Game
2010-09-11,17,0,0,1,0,0,0,0,No Game
2010-09-12,1,1,0,0,0,0,0,0,No Game
2010-09-12,22,0,0,1,0,0,0,0,No Game
2010-09-13,0,0,0,0,0,0,0,1,No Game
2010-09-13,2,0,0,0,0,0,0,1,No Game
2010-09-13,18,0,0,1,0,0,0,0,No Game
2010-09-13,20,0,0,0,0,0,1,0,No Game
2010-09-13,22,1,0,0,0,0,0,0,No Game
2010-09-13,22,0,0,0,0,0,0,1,No Game
2010-09-14,8,0,0,0,0,0,0,1,No Game
2010-09-14,11,0,0,0,0,0,0,1,No Game
2010-09-14,13,0,0,0,0,0,0,1,No Game
2010-09-15,4,0,0,0,0,0,1,0,No Game
2010-09-15,13,0,0,1,0,0,0,0,No Game
2010-09-15,14,0,0,0,0,0,0,1,No Game
2010-09-15,16,0,0,0,0,0,1,0,No Game
2010-09-15,17,0,0,0,0,0,0,1,No Game
2010-09-16,9,0,0,1,0,0,0,0,No Game
2010-09-16,11,0,0,0,0,0,0,1,No Game
2010-09-17,21,0,0,0,0,0,0,1,No Game
2010-09-17,21,0,0,0,0,0,1,0,No Game
2010-09-18,2,0,0,0,0,0,1,0,No Game
2010-09-18,11,0,1,0,0,0,0,0,No Game
2010-09-18,18,0,0,1,0,0,0,0,No Game
2010-09-20,1,0,0,0,0,0,0,1,No Game
2010-09-20,2,0,0,0,0,0,0,1,No Game
2010-09-20,18,0,0,0,0,0,1,0,No Game
2010-09-20,22,1,0,0,0,0,0,0,No Game
2010-09-21,22,0,1,0,0,0,0,0,No Game
2010-09-22,9,1,0,0,0,0,0,0,No Game
2010-09-22,10,0,0,0,0,0,0,1,No Game
2010-09-22,13,0,0,0,0,0,0,1,No Game
2010-09-22,16,0,0,0,0,0,1,0,No Game
2010-09-22,18,0,0,1,0,0,0,0,No Game
2010-09-22,22,1,0,0,0,0,0,0,No Game
2010-09-23,0,0,0,0,0,0,1,0,No Game
2010-09-23,2,1,0,0,0,0,0,0,No Game
2010-09-23,14,0,0,0,0,0,1,0,No Game
2010-09-24,10,0,0,1,0,0,0,0,No Game
2010-09-24,23,1,0,0,0,0,0,0,No Game
2010-09-25,0,1,0,0,0,0,0,0,Won Game
2010-09-25,0,0,1,0,0,0,0,0,Won Game
2010-09-25,5,0,0,1,0,0,0,0,Won Game
2010-09-25,9,0,0,0,0,0,0,1,Won Game
2010-09-25,14,1,0,0,0,0,0,0,Won Game
2010-09-27,9,0,0,0,0,0,0,1,No Game
2010-09-27,15,0,0,0,0,0,0,1,No Game
2010-09-27,18,1,0,0,0,0,0,0,No Game
2010-09-28,15,0,0,1,0,0,0,0,No Game
2010-09-28,20,0,0,1,0,0,0,0,No Game
2010-09-28,21,0,0,0,0,0,0,1,No Game
2010-09-28,23,1,0,0,0,0,0,0,No Game
2010-09-29,2,1,0,0,0,0,0,0,No Game
2010-09-29,8,0,1,0,0,0,0,0,No Game
2010-09-29,15,1,0,0,0,0,0,0,No Game
2010-09-30,9,0,0,0,0,0,0,1,No Game
2010-09-30,17,1,0,0,0,0,0,0,No Game
2010-10-01,13,0,0,0,0,0,0,1,No Game
2010-10-01,17,1,0,0,0,0,0,0,No Game
2010-10-01,23,1,0,0,0,0,0,0,No Game
2010-10-02,9,0,0,1,0,0,0,0,No Game
2010-10-02,10,0,0,0,0,0,0,1,No Game
2010-10-02,13,1,0,0,0,0,0,0,No Game
2010-10-02,22,1,0,0,0,0,0,0,No Game
2010-10-02,23,0,0,0,0,0,0,1,No Game
2010-10-03,3,1,0,0,0,0,0,0,No Game
2010-10-03,4,0,0,1,0,0,0,0,No Game
2010-10-05,0,1,0,0,0,0,0,0,No Game
2010-10-05,21,1,0,0,0,0,0,0,No Game
2010-10-05,23,1,0,0,0,0,0,0,No Game
2010-10-06,10,0,0,0,0,0,0,1,No Game
2010-10-06,13,0,0,0,0,0,1,0,No Game
2010-10-06,17,0,0,0,0,0,0,1,No Game
2010-10-06,22,0,0,0,0,0,0,1,No Game
2010-10-07,2,0,1,0,0,0,0,0,No Game
2010-10-07,6,0,0,1,0,0,0,0,No Game
2010-10-07,13,0,0,0,0,0,1,0,No Game
2010-10-08,15,0,0,0,0,0,0,1,No Game
2010-10-08,22,0,0,0,0,0,1,0,No Game
2010-10-09,9,0,0,1,0,0,0,0,Lost Game
2010-10-09,14,0,0,0,0,0,0,1,Lost Game
2010-10-09,14,1,0,0,0,0,0,0,Lost Game
2010-10-10,0,0,0,0,0,0,0,1,No Game
2010-10-10,2,0,1,0,0,0,0,0,No Game
2010-10-10,22,1,0,0,0,0,0,0,No Game
2010-10-11,11,0,0,0,0,0,0,1,No Game
2010-10-11,15,0,0,0,0,0,0,1,No Game
2010-10-11,21,0,0,0,0,0,0,1,No Game
2010-10-12,8,1,0,0,0,0,0,0,No Game
2010-10-12,17,1,0,0,0,0,0,0,No Game
2010-10-12,18,0,0,1,0,0,0,0,No Game
2010-10-12,18,0,0,1,0,0,0,0,No Game
2010-10-13,8,0,0,0,0,0,0,1,No Game
2010-10-13,16,0,0,0,0,0,1,0,No Game
2010-10-13,16,1,0,0,0,0,0,0,No Game
2010-10-13,22,1,0,0,0,0,0,0,No Game
2010-10-14,16,0,0,0,0,0,0,1,No Game
2010-10-14,17,1,0,0,0,0,0,0,No Game
2010-10-15,0,1,0,0,0,0,0,0,No Game
2010-10-15,10,0,0,1,0,0,0,0,No Game
2010-10-15,15,1,0,0,0,0,0,0,No Game
2010-10-15,20,0,0,0,0,0,0,1,No Game
2010-10-16,4,0,0,0,0,0,0,1,No Game
2010-10-16,14,0,0,1,0,0,0,0,No Game
2010-10-16,22,0,0,0,0,0,0,1,No Game
2010-10-16,23,0,1,0,0,0,0,0,No Game
2010-10-17,0,0,0,0,0,0,0,1,No Game
2010-10-17,17,0,0,0,0,0,1,0,No Game
2010-10-17,20,0,0,0,0,0,1,0,No Game
2010-10-18,0,0,0,0,0,0,0,1,No Game
2010-10-18,6,0,0,0,0,0,1,0,No Game
2010-10-18,9,0,0,1,0,0,0,0,No Game
2010-10-18,18,0,0,0,0,0,0,1,No Game
2010-10-18,23,0,0,0,0,0,0,1,No Game
2010-10-19,10,0,0,0,0,0,0,1,No Game
2010-10-19,10,1,0,0,0,0,0,0,No Game
2010-10-19,13,1,0,0,0,0,0,0,No Game
2010-10-19,15,0,0,0,0,0,1,0,No Game
2010-10-19,15,0,0,1,0,0,0,0,No Game
2010-10-19,16,1,0,0,0,0,0,0,No Game
2010-10-19,16,1,0,0,0,0,0,0,No Game
2010-10-20,1,1,0,0,0,0,0,0,No Game
2010-10-20,1,1,0,0,0,0,0,0,No Game
2010-10-20,5,0,0,0,0,0,0,1,No Game
2010-10-20,6,0,0,0,0,1,0,0,No Game
2010-10-20,13,0,0,0,0,0,0,1,No Game
2010-10-20,22,0,0,0,0,0,1,0,No Game
2010-10-21,11,0,0,0,0,0,0,1,No Game
2010-10-21,11,0,0,0,0,0,0,1,No Game
2010-10-21,12,0,0,0,0,0,0,1,No Game
2010-10-22,2,0,0,0,0,0,0,1,No Game
2010-10-22,10,0,0,1,0,0,0,0,No Game
2010-10-22,17,1,0,0,0,0,0,0,No Game
2010-10-22,18,0,0,0,0,0,0,1,No Game
2010-10-22,18,0,0,0,0,0,0,1,No Game
2010-10-22,21,1,0,0,0,0,0,0,No Game
2010-10-23,2,0,0,0,0,0,1,0,No Game
2010-10-23,6,0,0,0,0,0,0,1,No Game
2010-10-23,21,0,1,0,0,0,0,0,No Game
2010-10-23,22,0,0,1,0,0,0,0,No Game
2010-10-23,22,0,0,1,0,0,0,0,No Game
2010-10-23,22,0,0,1,0,0,0,0,No Game
2010-10-24,0,0,0,1,0,0,0,0,No Game
2010-10-24,19,0,0,0,1,0,0,0,No Game
2010-10-24,19,0,0,1,0,0,0,0,No Game
2010-10-24,23,0,0,0,1,0,0,0,No Game
2010-10-25,15,0,0,0,0,0,0,1,No Game
2010-10-26,0,0,0,0,0,0,0,1,No Game
2010-10-26,4,0,0,0,0,0,0,1,No Game
2010-10-26,6,0,0,1,0,0,0,0,No Game
2010-10-26,14,0,0,0,0,0,0,1,No Game
2010-10-26,14,0,0,0,0,0,1,0,No Game
2010-10-26,19,0,0,0,0,0,0,1,No Game
2010-10-27,5,1,0,0,0,0,0,0,No Game
2010-10-27,19,0,0,0,0,0,0,1,No Game
2010-10-27,19,0,0,0,0,0,0,1,No Game
2010-10-27,23,0,0,0,0,0,0,1,No Game
2010-10-27,23,0,0,0,0,0,0,1,No Game
2010-10-28,15,0,0,0,0,0,0,1,No Game
2010-10-29,0,0,1,0,0,0,0,0,No Game
2010-10-29,8,1,0,0,0,0,0,0,No Game
2010-10-29,18,1,0,0,0,0,0,0,No Game
2010-10-31,1,0,0,0,0,0,0,1,No Game
2010-10-31,12,0,0,0,0,0,0,1,No Game
2010-10-31,20,1,0,0,0,0,0,0,No Game
2010-10-31,20,1,0,0,0,0,0,0,No Game
2010-11-01,0,0,0,0,0,0,0,1,No Game
2010-11-01,9,0,0,1,0,0,0,0,No Game
2010-11-01,12,0,0,1,0,0,0,0,No Game
2010-11-01,12,0,0,1,0,0,0,0,No Game
2010-11-01,13,0,0,0,0,0,0,1,No Game
2010-11-01,17,1,0,0,0,0,0,0,No Game
2010-11-01,18,0,0,0,0,0,0,1,No Game
2010-11-01,22,1,0,0,0,0,0,0,No Game
2010-11-02,0,0,0,0,0,0,1,0,No Game
2010-11-02,9,0,0,0,0,0,0,1,No Game
2010-11-02,18,1,0,0,0,0,0,0,No Game
2010-11-02,23,1,0,0,0,0,0,0,No Game
2010-11-03,15,0,0,0,0,0,0,1,No Game
2010-11-03,15,0,0,0,0,0,0,1,No Game
2010-11-03,18,0,0,0,0,0,0,1,No Game
2010-11-04,3,0,0,0,0,0,0,1,No Game
2010-11-04,7,0,0,0,0,0,0,1,No Game
2010-11-04,22,0,1,0,0,0,0,0,No Game
2010-11-04,22,0,0,0,0,0,0,1,No Game
2010-11-05,0,1,0,0,0,0,0,0,Lost Game
2010-11-05,10,1,0,0,0,0,0,0,Lost Game
2010-11-05,11,0,0,0,0,0,0,1,Lost Game
2010-11-05,17,0,0,1,0,0,0,0,Lost Game
2010-11-05,19,0,0,0,0,0,0,1,Lost Game
2010-11-06,0,0,1,0,0,0,0,0,No Game
2010-11-06,8,0,0,1,0,0,0,0,No Game
2010-11-06,13,0,0,0,0,0,0,1,No Game
2010-11-06,14,0,0,0,0,0,0,1,No Game
2010-11-07,3,0,1,0,0,0,0,0,No Game
2010-11-07,12,0,0,0,0,0,1,0,No Game
2010-11-07,20,0,0,0,0,0,0,1,No Game
2010-11-08,1,0,0,0,0,0,0,1,No Game
2010-11-08,9,0,0,0,0,0,0,1,No Game
2010-11-08,15,0,0,0,0,0,1,0,No Game
2010-11-08,20,0,0,0,0,0,1,0,No Game
2010-11-09,3,0,0,0,0,1,0,0,No Game
2010-11-09,8,0,0,0,0,0,0,1,No Game
2010-11-09,17,0,0,1,0,0,0,0,No Game
2010-11-10,0,0,0,0,0,0,1,0,No Game
2010-11-10,6,0,0,1,0,0,0,0,No Game
2010-11-10,8,0,0,1,0,0,0,0,No Game
2010-11-10,9,0,0,1,0,0,0,0,No Game
2010-11-10,21,0,0,0,0,0,0,1,No Game
2010-11-12,10,0,0,1,0,0,0,0,No Game
2010-11-12,17,0,0,1,0,0,0,0,No Game
2010-11-13,0,0,0,0,0,0,0,1,Lost Game
2010-11-13,0,1,0,0,0,0,0,0,Lost Game
2010-11-13,0,0,0,0,0,0,0,1,Lost Game
2010-11-13,1,0,0,0,0,0,0,1,Lost Game
