,Beat,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year,lat,lon,full_address,dist_stadium,game
2016-03-20,15E40x,Theft,restaurant/cafeteria parking lot,1.0,21.0,20.0,Sunday,Mar,2016.0,29.6907997,-95.4112862,"1350 La Concha Ln, Houston, TX 77054, USA",0.4195016537594773,No Game
2016-03-20,15E40x,Theft,restaurant/cafeteria parking lot,1.0,21.0,20.0,Sunday,Mar,2016.0,29.7338492,-95.46283259999998,"3050 Post Oak Blvd, Houston, TX 77056, USA",4.607121361319627,No Game
2016-03-20,15E40x,Theft,"stadium, sports arena, race track",1.0,22.0,20.0,Sunday,Mar,2016.0,29.6840885,-95.4032019,"8350 Fannin St, Houston, TX 77054, USA",0.4610236061428944,No Game
2016-03-20,15E40x,Theft,convenience store,1.0,23.0,20.0,Sunday,Mar,2016.0,29.70039319999999,-95.4019587,"7150 Fannin St, Houston, TX 77030, USA",1.204116881377942,No Game
2016-03-21,15E40x,Theft,other parking lot,1.0,4.0,21.0,Monday,Mar,2016.0,29.6856122,-95.3831719,"2850 Holly Hall St, Houston, TX 77054, USA",1.6647271099299596,No Game
2016-03-21,15E40x,Theft,"factory, manufacturing, or industrial",1.0,5.0,21.0,Monday,Mar,2016.0,29.6459708,-95.4073313,"11750 Almeda Rd, Houston, TX 77045, USA",2.6773661728762472,No Game
2016-03-21,15E40x,Burglary,residence/house,1.0,7.0,21.0,Monday,Mar,2016.0,29.6856122,-95.3831719,"3050 Holly Hall St, Houston, TX 77054, USA",1.6647271099299596,No Game
2016-03-21,15E40x,Theft,residence/house,1.0,8.0,21.0,Monday,Mar,2016.0,29.682134100000006,-95.3982422,"2150 Naomi St, Houston, TX 77054, USA",0.7779463999283709,No Game
2016-03-21,15E40x,Theft,restaurant/cafeteria parking lot,1.0,10.0,21.0,Monday,Mar,2016.0,29.70039319999999,-95.4019587,"7150 Fannin St, Houston, TX 77030, USA",1.204116881377942,No Game
2016-03-21,15E40x,Auto Theft,vehicle/auto sales/lease/auto parts store,1.0,12.0,21.0,Monday,Mar,2016.0,29.688149900000006,-95.4125672,"8550 Kirby Dr, Houston, TX 77054, USA",0.25811458629618156,No Game
2016-03-21,15E40x,Theft,department/discount store,1.0,13.0,21.0,Monday,Mar,2016.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2016-03-21,15E40x,Theft,grocery store or supermarket parking lot,1.0,14.0,21.0,Monday,Mar,2016.0,29.75136479999999,-95.4564523,"1650 West Loop S, Houston, TX 77027, USA",5.347200289368592,No Game
2016-03-21,15E40x,Theft,apartment parking lot,1.0,15.0,21.0,Monday,Mar,2016.0,29.6856122,-95.3831719,"2850 Holly Hall St, Houston, TX 77054, USA",1.6647271099299596,No Game
2016-03-21,15E40x,Aggravated Assault,service or gas station,1.0,16.0,21.0,Monday,Mar,2016.0,29.6846937,-95.4227707,"9250 S Main St, Houston, TX 77025, USA",0.7179646596673087,No Game
2016-03-21,15E40x,Burglary,apartment,1.0,17.0,21.0,Monday,Mar,2016.0,29.6694014,-95.4201861,"9150 Lakes at 610 Dr, Houston, TX 77054, USA",1.1958277615639732,No Game
2016-03-21,15E40x,Theft,other parking lot,1.0,18.0,21.0,Monday,Mar,2016.0,29.680585200000003,-95.4004242,"8650 Knight Rd, Houston, TX 77054, USA",0.6878158261280801,No Game
2016-03-21,15E40x,Theft,apartment,1.0,20.0,21.0,Monday,Mar,2016.0,29.68490329999999,-95.3970744,"2250 Holly Hall St, Houston, TX 77054, USA",0.8275686830771158,No Game
2016-03-22,15E40x,Auto Theft,hotel or motel parking lot,1.0,0.0,22.0,Tuesday,Mar,2016.0,29.66263369999999,-95.4006505,"11150 Almeda Rd, Houston, TX 77045, USA",1.64003275827873,No Game
2016-03-22,15E40x,Aggravated Assault,road/street/sidewalk,1.0,6.0,22.0,Tuesday,Mar,2016.0,29.7604267,-95.3698028,"Houston, TX, USA",5.768387665378863,No Game
2016-03-22,15E40x,Theft,apartment parking lot,1.0,15.0,22.0,Tuesday,Mar,2016.0,29.6986054,-95.4032943,"7650 Phoenix Dr, Houston, TX 77030, USA",1.0582794006493335,No Game
2016-03-22,15E40x,Theft,apartment parking lot,1.0,15.0,22.0,Tuesday,Mar,2016.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2016-03-22,15E40x,Theft,department/discount store,1.0,15.0,22.0,Tuesday,Mar,2016.0,29.6986054,-95.4032943,"7650 Phoenix Dr, Houston, TX 77030, USA",1.0582794006493335,No Game
2016-03-22,15E40x,Theft,department/discount store,1.0,15.0,22.0,Tuesday,Mar,2016.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2016-03-23,15E40x,Theft,apartment parking lot,1.0,7.0,23.0,Wednesday,Mar,2016.0,29.6974303,-95.4049427,"7750 Greenbriar Dr, Houston, TX 77030, USA",0.9442750508272854,No Game
2016-03-23,15E40x,Theft,bank or savings institution parking lot,1.0,10.0,23.0,Wednesday,Mar,2016.0,29.7338492,-95.46283259999998,"3050 Post Oak Blvd, Houston, TX 77056, USA",4.607121361319627,No Game
2016-03-23,15E40x,Theft,apartment parking lot,1.0,12.0,23.0,Wednesday,Mar,2016.0,29.68490329999999,-95.3970744,"2250 Holly Hall St, Houston, TX 77054, USA",0.8275686830771158,No Game
2016-03-23,15E40x,Theft,convenience store parking lot,1.0,19.0,23.0,Wednesday,Mar,2016.0,29.6782329,-95.427257,"9850 S Main St, Houston, TX 77025, USA",1.0842207849832115,No Game
2016-03-23,15E40x,Robbery,convenience store parking lot,1.0,23.0,23.0,Wednesday,Mar,2016.0,29.6782329,-95.427257,"9850 S Main St, Houston, TX 77025, USA",1.0842207849832115,No Game
2016-03-24,15E40x,Aggravated Assault,apartment,1.0,0.0,24.0,Thursday,Mar,2016.0,29.6839734,-95.3842183,"2750 Holly Hall St, Houston, TX 77054, USA",1.6015080679728582,No Game
2016-03-24,15E40x,Theft,"other, unknown, or not listed",1.0,10.0,24.0,Thursday,Mar,2016.0,29.6856122,-95.3831719,"3250 Holly Hall St, Houston, TX 77054, USA",1.6647271099299596,No Game
2016-03-24,15E40x,Theft,apartment,1.0,15.0,24.0,Thursday,Mar,2016.0,29.6825265,-95.42192759999999,"2750 Westridge St, Houston, TX 77054, USA",0.684183833521025,No Game
2016-03-24,15E40x,Theft,other parking lot,1.0,16.0,24.0,Thursday,Mar,2016.0,29.6920609,-95.3927,"7850 Cambridge St, Houston, TX 77054, USA",1.201978670267114,No Game
2016-03-25,15E40x,Burglary,drug store or medical supply,1.0,9.0,25.0,Friday,Mar,2016.0,29.6739012,-95.4127375,"8950 Kirby Dr, Houston, TX 77054, USA",0.7540571593924559,No Game
2016-03-25,15E40x,Auto Theft,road/street/sidewalk,1.0,10.0,25.0,Friday,Mar,2016.0,29.6889084,-95.3951484,"2050 El Paseo St, Houston, TX 77054, USA",0.9863773462882923,No Game
2016-03-25,15E40x,Theft,other parking lot,1.0,13.0,25.0,Friday,Mar,2016.0,29.7381825,-95.3800591,"3750 S Main St, Houston, TX 77002, USA",4.120981999918183,No Game
2016-03-26,15E40x,Burglary,apartment,1.0,0.0,26.0,Saturday,Mar,2016.0,29.683528000000006,-95.39602,"8450 Cambridge St, Houston, TX 77054, USA",0.8946823661119043,No Game
2016-03-26,15E40x,Theft,apartment parking lot,1.0,7.0,26.0,Saturday,Mar,2016.0,29.6839734,-95.3842183,"2750 Holly Hall St, Houston, TX 77054, USA",1.6015080679728582,No Game
2016-03-26,15E40x,Theft,apartment parking lot,1.0,9.0,26.0,Saturday,Mar,2016.0,29.69683060000001,-95.3987104,"7350 Bertner Ave, Houston, TX 77030, USA",1.10772998671319,No Game
2016-03-26,15E40x,Aggravated Assault,apartment rental office,1.0,10.0,26.0,Saturday,Mar,2016.0,29.6820484,-95.3872539,"8350 El Mundo St, Houston, TX 77054, USA",1.4300288082143584,No Game
2016-03-26,15E40x,Theft,apartment parking lot,1.0,13.0,26.0,Saturday,Mar,2016.0,29.6821382,-95.4163613,"2450 Westridge St, Houston, TX 77054, USA",0.37712168974484067,No Game
2016-03-26,15E40x,Theft,nursing home,1.0,22.0,26.0,Saturday,Mar,2016.0,29.667368100000004,-95.4026411,"9550 Fannin St, Houston, TX 77045, USA",1.2928598178549597,No Game
2016-03-27,15E40x,Theft,hotel or motel parking lot,1.0,8.0,27.0,Sunday,Mar,2016.0,29.6765877,-95.4292556,"10050 S Main St, Houston, TX 77025, USA",1.2416186737085586,No Game
2016-03-27,15E40x,Burglary,apartment,1.0,11.0,27.0,Sunday,Mar,2016.0,29.6823316,-95.4169951,"2550 Westridge St, Houston, TX 77054, USA",0.4055340434637791,No Game
2016-03-27,15E40x,Theft,apartment,1.0,12.0,27.0,Sunday,Mar,2016.0,29.6788522,-95.41922,"8550 Hearth Dr, Houston, TX 77054, USA",0.6464544021885513,No Game
2016-03-27,15E40x,Theft,convenience store,1.0,17.0,27.0,Sunday,Mar,2016.0,29.75136479999999,-95.4564523,"1650 West Loop S, Houston, TX 77027, USA",5.347200289368592,No Game
2016-03-28,15E40x,Theft,hotel or motel parking lot,1.0,15.0,28.0,Monday,Mar,2016.0,29.6896213,-95.4173066,"1050 McNee Rd, Houston, TX 77054, USA",0.51521772565113,No Game
2016-03-29,15E40x,Theft,service or gas station,1.0,14.0,29.0,Tuesday,Mar,2016.0,29.6782329,-95.427257,"9850 S Main St, Houston, TX 77025, USA",1.0842207849832115,No Game
2016-03-29,15E40x,Burglary,apartment,1.0,15.0,29.0,Tuesday,Mar,2016.0,29.68490329999999,-95.3970744,"2250 Holly Hall St, Houston, TX 77054, USA",0.8275686830771158,No Game
2016-03-30,15E40x,Burglary,apartment,1.0,0.0,30.0,Wednesday,Mar,2016.0,29.692219800000004,-95.4170662,"8350 Braesmain Dr, Houston, TX 77025, USA",0.6381395604977693,No Game
2016-03-30,15E40x,Burglary,apartment,1.0,0.0,30.0,Wednesday,Mar,2016.0,29.6745626,-95.4248057,"9950 Buffalo Speedway, Houston, TX 77054, USA",1.0935780996693742,No Game
2016-03-30,15E40x,Aggravated Assault,apartment,1.0,0.0,30.0,Wednesday,Mar,2016.0,29.692219800000004,-95.4170662,"8350 Braesmain Dr, Houston, TX 77025, USA",0.6381395604977693,No Game
2016-03-30,15E40x,Aggravated Assault,apartment,1.0,0.0,30.0,Wednesday,Mar,2016.0,29.6745626,-95.4248057,"9950 Buffalo Speedway, Houston, TX 77054, USA",1.0935780996693742,No Game
2016-03-30,15E40x,Theft,hotel or motel parking lot,1.0,6.0,30.0,Wednesday,Mar,2016.0,29.6963483,-95.4128258,"7750 S Main St, Houston, TX 77030, USA",0.8097062185136115,No Game
2016-03-30,15E40x,Theft,hotel or motel parking lot,1.0,6.0,30.0,Wednesday,Mar,2016.0,29.6920609,-95.3927,"7850 Cambridge St, Houston, TX 77054, USA",1.201978670267114,No Game
2016-03-30,15E40x,Theft,driveway,1.0,6.0,30.0,Wednesday,Mar,2016.0,29.6963483,-95.4128258,"7750 S Main St, Houston, TX 77030, USA",0.8097062185136115,No Game
2016-03-30,15E40x,Theft,driveway,1.0,6.0,30.0,Wednesday,Mar,2016.0,29.6920609,-95.3927,"7850 Cambridge St, Houston, TX 77054, USA",1.201978670267114,No Game
2016-03-30,15E40x,Theft,residence/house,1.0,10.0,30.0,Wednesday,Mar,2016.0,29.6694014,-95.4201861,"9150 Lakes at 610 Dr, Houston, TX 77054, USA",1.1958277615639732,No Game
2016-03-31,15E40x,Theft,apartment parking lot,1.0,6.0,31.0,Thursday,Mar,2016.0,29.6716831,-95.4247239,"10250 Buffalo Speedway, Houston, TX 77054, USA",1.226616757939047,No Game
2016-03-31,15E40x,Theft,restaurant/cafeteria parking lot,1.0,9.0,31.0,Thursday,Mar,2016.0,29.808236800000003,-95.44456679999999,"2550 N Loop W #4006, Houston, TX 77092, USA",8.745718071816986,No Game
2016-03-31,15E40x,Auto Theft,vehicle/auto sales/lease/auto parts store,1.0,12.0,31.0,Thursday,Mar,2016.0,29.9382085,-95.351047,"2350 North Sam Houston Pkwy E, Houston, TX 77032, USA",17.825271371628382,No Game
2016-04-01,15E40x,Burglary,apartment,1.0,11.0,1.0,Friday,Apr,2016.0,29.6823316,-95.4169951,"2550 Westridge St, Houston, TX 77054, USA",0.4055340434637791,No Game
2016-04-01,15E40x,Theft,other parking lot,1.0,18.0,1.0,Friday,Apr,2016.0,29.7338492,-95.46283259999998,"3050 Post Oak Blvd, Houston, TX 77056, USA",4.607121361319627,No Game
2016-04-02,15E40x,Burglary,"other, unknown, or not listed",1.0,6.0,2.0,Saturday,Apr,2016.0,29.6739012,-95.4127375,"8950 Kirby Dr, Houston, TX 77054, USA",0.7540571593924559,No Game
2016-04-02,15E40x,Theft,hotel or motel parking lot,1.0,9.0,2.0,Saturday,Apr,2016.0,29.6963483,-95.4128258,"7750 S Main St, Houston, TX 77030, USA",0.8097062185136115,No Game
2016-04-02,15E40x,Burglary,apartment,1.0,12.0,2.0,Saturday,Apr,2016.0,29.7604267,-95.3698028,"Houston, TX, USA",5.768387665378863,No Game
2016-04-02,15E40x,Theft,apartment parking lot,1.0,13.0,2.0,Saturday,Apr,2016.0,29.6851906,-95.3985319,"2150 Holly Hall St, Houston, TX 77054, USA",0.7405196580948493,No Game
2016-04-02,15E40x,Theft,"stadium, sports arena, race track",1.0,15.0,2.0,Saturday,Apr,2016.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2016-04-02,15E40x,Theft,"stadium, sports arena, race track",1.0,18.0,2.0,Saturday,Apr,2016.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2016-04-03,15E40x,Aggravated Assault,apartment parking lot,1.0,0.0,3.0,Sunday,Apr,2016.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2016-04-03,15E40x,Theft,hotel or motel parking lot,1.0,8.0,3.0,Sunday,Apr,2016.0,29.6899253,-95.4143501,"8150 Kirby Dr, Houston, TX 77054, USA",0.4161537803516811,No Game
2016-04-03,15E40x,Theft,hotel or motel parking lot,1.0,18.0,3.0,Sunday,Apr,2016.0,29.6963483,-95.4128258,"7750 S Main St, Houston, TX 77030, USA",0.8097062185136115,No Game
2016-04-03,15E40x,Theft,restaurant/cafeteria parking lot,1.0,19.0,3.0,Sunday,Apr,2016.0,29.808236800000003,-95.44456679999999,"2550 N Loop W #4006, Houston, TX 77092, USA",8.745718071816986,No Game
2016-04-03,15E40x,Theft,restaurant/cafeteria parking lot,1.0,19.0,3.0,Sunday,Apr,2016.0,29.7338492,-95.46283259999998,"3050 Post Oak Blvd, Houston, TX 77056, USA",4.607121361319627,No Game
2016-04-03,15E40x,Auto Theft,restaurant/cafeteria parking lot,1.0,19.0,3.0,Sunday,Apr,2016.0,29.808236800000003,-95.44456679999999,"2550 N Loop W #4006, Houston, TX 77092, USA",8.745718071816986,No Game
2016-04-03,15E40x,Auto Theft,restaurant/cafeteria parking lot,1.0,19.0,3.0,Sunday,Apr,2016.0,29.7338492,-95.46283259999998,"3050 Post Oak Blvd, Houston, TX 77056, USA",4.607121361319627,No Game
2016-04-04,15E40x,Theft,commercial parking lot or garage,1.0,5.0,4.0,Monday,Apr,2016.0,29.7604267,-95.3698028,"Houston, TX, USA",5.768387665378863,No Game
2016-04-04,15E40x,Theft,road/street/sidewalk,1.0,7.0,4.0,Monday,Apr,2016.0,29.6820537,-95.4191364,"8450 Hearth Dr, Houston, TX 77054, USA",0.532137486448207,No Game
2016-04-04,15E40x,Theft,other parking lot,1.0,8.0,4.0,Monday,Apr,2016.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2016-04-04,15E40x,Auto Theft,miscellaneous business (non-specific),1.0,9.0,4.0,Monday,Apr,2016.0,29.6691805,-95.4085566,"9550 Center Point Dr, Houston, TX 77054, USA",1.0791750234106559,No Game
2016-04-04,15E40x,Auto Theft,miscellaneous business (non-specific),1.0,9.0,4.0,Monday,Apr,2016.0,29.6731968,-95.41461629999999,"9050 Interchange Dr, Houston, TX 77054, USA",0.8257929292084877,No Game
2016-04-04,15E40x,Theft,commercial parking lot or garage,1.0,9.0,4.0,Monday,Apr,2016.0,29.6691805,-95.4085566,"9550 Center Point Dr, Houston, TX 77054, USA",1.0791750234106559,No Game
2016-04-04,15E40x,Theft,commercial parking lot or garage,1.0,9.0,4.0,Monday,Apr,2016.0,29.6731968,-95.41461629999999,"9050 Interchange Dr, Houston, TX 77054, USA",0.8257929292084877,No Game
2016-04-04,15E40x,Theft,apartment,1.0,13.0,4.0,Monday,Apr,2016.0,29.6823316,-95.4169951,"2550 Westridge St, Houston, TX 77054, USA",0.4055340434637791,No Game
2016-04-04,15E40x,Theft,other parking lot,1.0,17.0,4.0,Monday,Apr,2016.0,29.696129100000004,-95.4188795,"2550 S Braeswood Blvd, Houston, TX 77025, USA",0.9227547239669344,No Game
2016-04-04,15E40x,Theft,restaurant/cafeteria parking lot,1.0,22.0,4.0,Monday,Apr,2016.0,29.808236800000003,-95.44456679999999,"2550 N Loop W #4006, Houston, TX 77092, USA",8.745718071816986,No Game
2016-04-04,15E40x,Theft,road/street/sidewalk,1.0,23.0,4.0,Monday,Apr,2016.0,29.6916241,-95.404468,"1650 La Concha Ln, Houston, TX 77054, USA",0.6103553931448359,No Game
2016-04-04,15E40x,Theft,road/street/sidewalk,1.0,23.0,4.0,Monday,Apr,2016.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2016-04-04,15E40x,Theft,road/street/sidewalk,1.0,23.0,4.0,Monday,Apr,2016.0,29.682134100000006,-95.3982422,"2150 Naomi St, Houston, TX 77054, USA",0.7779463999283709,No Game
2016-04-04,15E40x,Auto Theft,commercial parking lot or garage,1.0,23.0,4.0,Monday,Apr,2016.0,29.6916241,-95.404468,"1650 La Concha Ln, Houston, TX 77054, USA",0.6103553931448359,No Game
2016-04-04,15E40x,Auto Theft,commercial parking lot or garage,1.0,23.0,4.0,Monday,Apr,2016.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2016-04-04,15E40x,Auto Theft,commercial parking lot or garage,1.0,23.0,4.0,Monday,Apr,2016.0,29.682134100000006,-95.3982422,"2150 Naomi St, Houston, TX 77054, USA",0.7779463999283709,No Game
2016-04-04,15E40x,Theft,road/street/sidewalk,1.0,23.0,4.0,Monday,Apr,2016.0,29.6916241,-95.404468,"1650 La Concha Ln, Houston, TX 77054, USA",0.6103553931448359,No Game
2016-04-04,15E40x,Theft,road/street/sidewalk,1.0,23.0,4.0,Monday,Apr,2016.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2016-04-04,15E40x,Theft,road/street/sidewalk,1.0,23.0,4.0,Monday,Apr,2016.0,29.682134100000006,-95.3982422,"2150 Naomi St, Houston, TX 77054, USA",0.7779463999283709,No Game
2016-04-05,15E40x,Burglary,apartment,1.0,10.0,5.0,Tuesday,Apr,2016.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2016-04-05,15E40x,Theft,service or gas station,1.0,12.0,5.0,Tuesday,Apr,2016.0,29.6782329,-95.427257,"9850 S Main St, Houston, TX 77025, USA",1.0842207849832115,No Game
2016-04-05,15E40x,Theft,service or gas station,1.0,12.0,5.0,Tuesday,Apr,2016.0,29.68490329999999,-95.3970744,"2250 Holly Hall St, Houston, TX 77054, USA",0.8275686830771158,No Game
2016-04-05,15E40x,Theft,apartment parking lot,1.0,12.0,5.0,Tuesday,Apr,2016.0,29.6782329,-95.427257,"9850 S Main St, Houston, TX 77025, USA",1.0842207849832115,No Game
2016-04-05,15E40x,Theft,apartment parking lot,1.0,12.0,5.0,Tuesday,Apr,2016.0,29.68490329999999,-95.3970744,"2250 Holly Hall St, Houston, TX 77054, USA",0.8275686830771158,No Game
2016-04-05,15E40x,Burglary,apartment,1.0,13.0,5.0,Tuesday,Apr,2016.0,29.692219800000004,-95.4170662,"8350 Braesmain Dr, Houston, TX 77025, USA",0.6381395604977693,No Game
2016-04-05,15E40x,Burglary,apartment,1.0,13.0,5.0,Tuesday,Apr,2016.0,29.6817248,-95.400451,"8550 Knight Rd, Houston, TX 77054, USA",0.6576487455027407,No Game
2016-04-05,15E40x,Theft,"stadium, sports arena, race track",1.0,13.0,5.0,Tuesday,Apr,2016.0,29.692219800000004,-95.4170662,"8350 Braesmain Dr, Houston, TX 77025, USA",0.6381395604977693,No Game
2016-04-05,15E40x,Theft,"stadium, sports arena, race track",1.0,13.0,5.0,Tuesday,Apr,2016.0,29.6817248,-95.400451,"8550 Knight Rd, Houston, TX 77054, USA",0.6576487455027407,No Game
2016-04-05,15E40x,Theft,apartment parking lot,1.0,18.0,5.0,Tuesday,Apr,2016.0,29.6851906,-95.3985319,"2150 Holly Hall St, Houston, TX 77054, USA",0.7405196580948493,No Game
2016-04-05,15E40x,Theft,residence/house,1.0,23.0,5.0,Tuesday,Apr,2016.0,29.6745626,-95.4248057,"9950 Buffalo Speedway, Houston, TX 77054, USA",1.0935780996693742,No Game
2016-04-06,15E40x,Burglary,miscellaneous business (non-specific),1.0,2.0,6.0,Wednesday,Apr,2016.0,29.7604267,-95.3698028,"Houston, TX, USA",5.768387665378863,No Game
2016-04-06,15E40x,Theft,bar or night club parking lot,1.0,7.0,6.0,Wednesday,Apr,2016.0,29.808236800000003,-95.44456679999999,"2550 N Loop W #4006, Houston, TX 77092, USA",8.745718071816986,No Game
2016-04-06,15E40x,Theft,apartment,1.0,9.0,6.0,Wednesday,Apr,2016.0,29.6745626,-95.4248057,"9950 Buffalo Speedway, Houston, TX 77054, USA",1.0935780996693742,No Game
2016-04-06,15E40x,Theft,freeway service road,1.0,10.0,6.0,Wednesday,Apr,2016.0,29.812196000000004,-95.438731,"2180 N Loop W #450, Houston, TX 77018, USA",8.938819115757326,No Game
2016-04-06,15E40x,Theft,grocery store or supermarket parking lot,1.0,14.0,6.0,Wednesday,Apr,2016.0,29.75136479999999,-95.4564523,"1650 West Loop S, Houston, TX 77027, USA",5.347200289368592,No Game
2016-04-06,15E40x,Theft,department/discount store,1.0,16.0,6.0,Wednesday,Apr,2016.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2016-04-06,15E40x,Theft,apartment,1.0,17.0,6.0,Wednesday,Apr,2016.0,29.667840100000006,-95.387049,"2750 W Bellfort Blvd, Houston, TX 77051, USA",1.8435055942669056,No Game
2016-04-06,15E40x,Auto Theft,hotel or motel parking lot,1.0,18.0,6.0,Wednesday,Apr,2016.0,29.6745626,-95.4248057,"9950 Buffalo Speedway, Houston, TX 77054, USA",1.0935780996693742,No Game
2016-04-06,15E40x,Aggravated Assault,apartment,1.0,19.0,6.0,Wednesday,Apr,2016.0,29.6823316,-95.4169951,"2550 Westridge St, Houston, TX 77054, USA",0.4055340434637791,No Game
2016-04-07,15E40x,Auto Theft,apartment parking lot,1.0,7.0,7.0,Thursday,Apr,2016.0,29.6852115,-95.4198265,"2650 Murworth Dr, Houston, TX 77054, USA",0.5419391294002172,No Game
2016-04-07,15E40x,Auto Theft,apartment parking lot,1.0,8.0,7.0,Thursday,Apr,2016.0,29.6694014,-95.4201861,"9150 Lakes at 610 Dr, Houston, TX 77054, USA",1.1958277615639732,No Game
2016-04-07,15E40x,Theft,park and ride terminal,1.0,9.0,7.0,Thursday,Apr,2016.0,29.6735459,-95.4010304,"1550 W Bellfort Blvd, Houston, TX 77045, USA",0.9696226928826316,No Game
2016-04-08,15E40x,Theft,hospital parking lot,1.0,7.0,8.0,Friday,Apr,2016.0,29.6845315,-95.4003129,"8350 Knight Rd, Houston, TX 77054, USA",0.6328406843075778,No Game
2016-04-08,15E40x,Theft,private school,1.0,9.0,8.0,Friday,Apr,2016.0,29.6974376,-95.4101711,"2250 N Braeswood Blvd, Houston, TX 77030, USA",0.8767201801917277,No Game
2016-04-08,15E40x,Theft,apartment parking lot,1.0,11.0,8.0,Friday,Apr,2016.0,29.6694014,-95.4201861,"9150 Lakes at 610 Dr, Houston, TX 77054, USA",1.1958277615639732,No Game
2016-04-08,15E40x,Theft,hospital parking lot,1.0,12.0,8.0,Friday,Apr,2016.0,29.6969088,-95.4180972,"2450 S Braeswood Blvd, Houston, TX 77025, USA",0.9462708519507753,No Game
2016-04-08,15E40x,Theft,grocery store or supermarket parking lot,1.0,16.0,8.0,Friday,Apr,2016.0,29.6948485,-95.41553979999999,"7750 Kirby Dr, Houston, TX 77030, USA",0.7527360829515438,No Game
2016-04-08,15E40x,Theft,grocery store or supermarket parking lot,1.0,18.0,8.0,Friday,Apr,2016.0,29.75136479999999,-95.4564523,"1650 West Loop S, Houston, TX 77027, USA",5.347200289368592,No Game
2016-04-08,15E40x,Theft,grocery store or supermarket parking lot,1.0,18.0,8.0,Friday,Apr,2016.0,29.75136479999999,-95.4564523,"1650 West Loop S, Houston, TX 77027, USA",5.347200289368592,No Game
2016-04-08,15E40x,Auto Theft,department/discount store,1.0,18.0,8.0,Friday,Apr,2016.0,29.75136479999999,-95.4564523,"1650 West Loop S, Houston, TX 77027, USA",5.347200289368592,No Game
2016-04-08,15E40x,Auto Theft,department/discount store,1.0,18.0,8.0,Friday,Apr,2016.0,29.75136479999999,-95.4564523,"1650 West Loop S, Houston, TX 77027, USA",5.347200289368592,No Game
2016-04-09,15E40x,Robbery,road/street/sidewalk,1.0,4.0,9.0,Saturday,Apr,2016.0,29.7070778,-95.40421409999999,"Old Main St, Houston, TX 77030, USA",1.5904208931544914,No Game
2016-04-09,15E40x,Theft,commercial parking lot or garage,1.0,8.0,9.0,Saturday,Apr,2016.0,29.8049225,-95.4486483,"2950 N Loop W, Houston, TX 77092, USA",8.585490548436134,No Game
2016-04-09,15E40x,Theft,commercial parking lot or garage,1.0,9.0,9.0,Saturday,Apr,2016.0,29.8049225,-95.4486483,"2950 N Loop W, Houston, TX 77092, USA",8.585490548436134,No Game
2016-04-09,15E40x,Theft,grocery store or supermarket,1.0,21.0,9.0,Saturday,Apr,2016.0,29.6948485,-95.41553979999999,"7750 Kirby Dr, Houston, TX 77030, USA",0.7527360829515438,No Game
2016-04-10,15E40x,Theft,apartment parking lot,1.0,5.0,10.0,Sunday,Apr,2016.0,29.7604267,-95.3698028,"Houston, TX, USA",5.768387665378863,No Game
2016-04-10,15E40x,Theft,apartment parking lot,1.0,5.0,10.0,Sunday,Apr,2016.0,29.6694014,-95.4201861,"9150 Lakes at 610 Dr, Houston, TX 77054, USA",1.1958277615639732,No Game
2016-04-10,15E40x,Theft,apartment parking lot,1.0,5.0,10.0,Sunday,Apr,2016.0,29.7604267,-95.3698028,"Houston, TX, USA",5.768387665378863,No Game
2016-04-10,15E40x,Theft,apartment parking lot,1.0,5.0,10.0,Sunday,Apr,2016.0,29.6694014,-95.4201861,"9150 Lakes at 610 Dr, Houston, TX 77054, USA",1.1958277615639732,No Game
2016-04-11,15E40x,Theft,apartment parking lot,1.0,16.0,11.0,Monday,Apr,2016.0,29.6851906,-95.3985319,"2150 Holly Hall St, Houston, TX 77054, USA",0.7405196580948493,No Game
2016-04-11,15E40x,Theft,no label,1.0,19.0,11.0,Monday,Apr,2016.0,29.8049225,-95.4486483,"2950 N Loop W, Houston, TX 77092, USA",8.585490548436134,No Game
