scheduled,home.alias,scoring.home_points,away.alias,scoring.away_points,winner
2016-10-30 20:25:00,ATL,33.0,GB,32.0,ATL
2016-10-31 00:30:00,DAL,29.0,PHI,23.0,DAL
2016-11-01 00:30:00,CHI,20.0,MIN,10.0,CHI
2016-11-04 00:25:00,TB,28.0,ATL,43.0,ATL
2016-11-06 18:00:00,KC,19.0,JAC,14.0,KC
2016-11-06 18:00:00,NYG,28.0,PHI,23.0,NYG
2016-11-06 18:00:00,MIN,16.0,DET,22.0,DET
2016-11-06 18:00:00,MIA,27.0,NYJ,23.0,MIA
2016-11-06 18:00:00,CLE,10.0,DAL,35.0,DAL
2016-11-06 18:00:00,BAL,21.0,PIT,14.0,BAL
2016-11-06 21:05:00,LA,10.0,CAR,13.0,CAR
2016-11-06 21:05:00,SF,23.0,NO,41.0,NO
2016-11-06 21:25:00,SD,43.0,TEN,35.0,SD
2016-11-06 21:25:00,GB,26.0,IND,31.0,IND
2016-11-07 01:30:00,OAK,30.0,DEN,20.0,OAK
2016-11-08 01:30:00,SEA,31.0,BUF,25.0,SEA
2016-11-11 01:25:00,BAL,28.0,CLE,7.0,BAL
2016-11-13 18:00:00,CAR,17.0,KC,20.0,KC
2016-11-13 18:00:00,TEN,47.0,GB,25.0,TEN
2016-11-13 18:00:00,PHI,24.0,ATL,15.0,PHI
2016-11-13 18:00:00,NO,23.0,DEN,25.0,DEN
2016-11-13 18:00:00,WAS,26.0,MIN,20.0,WAS
2016-11-13 18:00:00,TB,36.0,CHI,10.0,TB
2016-11-13 18:00:00,JAC,21.0,HOU,24.0,HOU
2016-11-13 18:00:00,NYJ,6.0,LA,9.0,LA
2016-11-13 21:05:00,SD,24.0,MIA,31.0,MIA
2016-11-13 21:25:00,PIT,30.0,DAL,35.0,DAL
2016-11-13 21:25:00,ARI,23.0,SF,20.0,ARI
2016-11-14 01:30:00,NE,24.0,SEA,31.0,SEA
2016-11-15 01:30:00,NYG,21.0,CIN,20.0,NYG
2016-11-18 01:25:00,CAR,23.0,NO,20.0,CAR
2016-11-20 18:00:00,NYG,22.0,CHI,16.0,NYG
2016-11-20 18:00:00,IND,24.0,TEN,17.0,IND
2016-11-20 18:00:00,KC,17.0,TB,19.0,TB
2016-11-20 18:00:00,DAL,27.0,BAL,17.0,DAL
2016-11-20 18:00:00,DET,26.0,JAC,19.0,DET
2016-11-20 18:00:00,CIN,12.0,BUF,16.0,BUF
2016-11-20 18:00:00,MIN,30.0,ARI,24.0,MIN
2016-11-20 18:00:00,CLE,9.0,PIT,24.0,PIT
2016-11-20 21:05:00,LA,10.0,MIA,14.0,MIA
2016-11-20 21:25:00,SEA,26.0,PHI,15.0,SEA
2016-11-20 21:25:00,SF,17.0,NE,30.0,NE
2016-11-21 01:30:00,WAS,42.0,GB,24.0,WAS
2016-11-22 01:30:00,OAK,27.0,HOU,20.0,OAK
2016-11-24 17:30:00,DET,16.0,MIN,13.0,DET
2016-11-24 21:30:00,DAL,31.0,WAS,26.0,DAL
2016-11-25 01:30:00,IND,7.0,PIT,28.0,PIT
2016-11-27 18:00:00,BAL,19.0,CIN,14.0,BAL
2016-11-27 18:00:00,CHI,21.0,TEN,27.0,TEN
2016-11-27 18:00:00,CLE,13.0,NYG,27.0,NYG
2016-11-27 18:00:00,BUF,28.0,JAC,21.0,BUF
2016-11-27 18:00:00,MIA,31.0,SF,24.0,MIA
2016-11-27 18:00:00,NO,49.0,LA,21.0,NO
2016-11-27 18:00:00,ATL,38.0,ARI,19.0,ATL
2016-11-27 18:00:00,HOU,13.0,SD,21.0,SD
2016-11-27 21:05:00,TB,14.0,SEA,5.0,TB
2016-11-27 21:25:00,OAK,35.0,CAR,32.0,OAK
2016-11-27 21:25:00,NYJ,17.0,NE,22.0,NE
2016-11-28 01:30:00,DEN,27.0,KC,30.0,KC
2016-11-29 01:30:00,PHI,13.0,GB,27.0,GB
2016-12-02 01:25:00,MIN,15.0,DAL,17.0,DAL
2016-12-04 18:00:00,NO,13.0,DET,28.0,DET
2016-12-04 18:00:00,NE,26.0,LA,10.0,NE
2016-12-04 18:00:00,CIN,32.0,PHI,14.0,CIN
2016-12-04 18:00:00,ATL,28.0,KC,29.0,KC
2016-12-04 18:00:00,CHI,26.0,SF,6.0,CHI
2016-12-04 18:00:00,BAL,38.0,MIA,6.0,BAL
2016-12-04 18:00:00,JAC,10.0,DEN,20.0,DEN
2016-12-04 18:00:00,GB,21.0,HOU,13.0,GB
2016-12-04 21:05:00,OAK,38.0,BUF,24.0,OAK
2016-12-04 21:25:00,SD,21.0,TB,28.0,TB
2016-12-04 21:25:00,ARI,31.0,WAS,23.0,ARI
2016-12-04 21:25:00,PIT,24.0,NYG,14.0,PIT
2016-12-05 01:30:00,SEA,40.0,CAR,7.0,SEA
2016-12-06 01:30:00,NYJ,10.0,IND,41.0,IND
2016-12-09 01:25:00,KC,21.0,OAK,13.0,KC
2016-12-11 18:00:00,DET,20.0,CHI,17.0,DET
2016-12-11 18:00:00,IND,17.0,HOU,22.0,HOU
2016-12-11 18:00:00,JAC,16.0,MIN,25.0,MIN
2016-12-11 18:00:00,CAR,28.0,SD,16.0,CAR
2016-12-11 18:00:00,BUF,20.0,PIT,27.0,PIT
2016-12-11 18:00:00,CLE,10.0,CIN,23.0,CIN
2016-12-11 18:00:00,MIA,26.0,ARI,23.0,MIA
2016-12-11 18:00:00,PHI,22.0,WAS,27.0,WAS
2016-12-11 18:00:00,TEN,13.0,DEN,10.0,TEN
2016-12-11 21:05:00,SF,17.0,NYJ,23.0,NYJ
2016-12-11 21:25:00,LA,14.0,ATL,42.0,ATL
2016-12-11 21:25:00,TB,16.0,NO,11.0,TB
2016-12-11 21:25:00,GB,38.0,SEA,10.0,GB
2016-12-12 01:30:00,NYG,10.0,DAL,7.0,NYG
2016-12-13 01:30:00,NE,30.0,BAL,23.0,NE
2016-12-16 01:25:00,SEA,24.0,LA,3.0,SEA
2016-12-18 01:25:00,NYJ,13.0,MIA,34.0,MIA
2016-12-18 18:00:00,CIN,20.0,PIT,24.0,PIT
2016-12-18 18:00:00,MIN,6.0,IND,34.0,IND
2016-12-18 18:00:00,KC,17.0,TEN,19.0,TEN
2016-12-18 18:00:00,BAL,27.0,PHI,26.0,BAL
2016-12-18 18:00:00,CHI,27.0,GB,30.0,GB
2016-12-18 18:00:00,HOU,21.0,JAC,20.0,HOU
2016-12-18 18:00:00,NYG,17.0,DET,6.0,NYG
2016-12-18 18:00:00,BUF,33.0,CLE,13.0,BUF
2016-12-18 21:05:00,ARI,41.0,NO,48.0,NO
2016-12-18 21:05:00,ATL,41.0,SF,13.0,ATL
2016-12-18 21:25:00,DEN,3.0,NE,16.0,NE
2016-12-18 21:25:00,SD,16.0,OAK,19.0,OAK
2016-12-19 01:30:00,DAL,26.0,TB,20.0,DAL
2016-12-20 01:30:00,WAS,15.0,CAR,26.0,CAR
2016-12-23 01:25:00,PHI,24.0,NYG,19.0,PHI
2016-12-24 18:00:00,CAR,16.0,ATL,33.0,ATL
2016-12-24 18:00:00,CHI,21.0,WAS,41.0,WAS
2016-12-24 18:00:00,JAC,38.0,TEN,17.0,JAC
2016-12-24 18:00:00,NE,41.0,NYJ,3.0,NE
2016-12-24 18:00:00,BUF,31.0,MIA,34.0,MIA
2016-12-24 18:00:00,GB,38.0,MIN,25.0,GB
2016-12-24 18:00:00,CLE,20.0,SD,17.0,CLE
2016-12-24 21:05:00,OAK,33.0,IND,25.0,OAK
2016-12-24 21:25:00,LA,21.0,SF,22.0,SF
2016-12-24 21:25:00,NO,31.0,TB,24.0,NO
2016-12-24 21:25:00,SEA,31.0,ARI,34.0,ARI
2016-12-25 01:25:00,HOU,12.0,CIN,10.0,HOU
2016-12-25 21:30:00,PIT,31.0,BAL,27.0,PIT
2016-12-26 01:30:00,KC,33.0,DEN,10.0,KC
2016-12-27 01:30:00,DAL,42.0,DET,21.0,DAL
2017-01-01 18:00:00,IND,24.0,JAC,20.0,IND
2017-01-01 18:00:00,PIT,27.0,CLE,24.0,PIT
2017-01-01 18:00:00,MIN,38.0,CHI,10.0,MIN
2017-01-01 18:00:00,MIA,14.0,NE,35.0,NE
2017-01-01 18:00:00,CIN,27.0,BAL,10.0,CIN
2017-01-01 18:00:00,TB,17.0,CAR,16.0,TB
2017-01-01 18:00:00,TEN,24.0,HOU,17.0,TEN
2017-01-01 18:00:00,PHI,27.0,DAL,13.0,PHI
2017-01-01 18:00:00,NYJ,30.0,BUF,10.0,NYJ
2017-01-01 21:25:00,SD,27.0,KC,37.0,KC
2017-01-01 21:25:00,SF,23.0,SEA,25.0,SEA
2017-01-01 21:25:00,WAS,10.0,NYG,19.0,NYG
2017-01-01 21:25:00,ATL,38.0,NO,32.0,ATL
2017-01-01 21:25:00,LA,6.0,ARI,44.0,ARI
2017-01-01 21:25:00,DEN,24.0,OAK,6.0,DEN
2017-01-02 01:30:00,DET,24.0,GB,31.0,GB
2017-09-08 00:30:00,NE,27.0,KC,42.0,KC
2017-09-10 17:00:00,CIN,0.0,BAL,20.0,BAL
2017-09-10 17:00:00,MIA,,TB,,TB
2017-09-10 17:00:00,CLE,18.0,PIT,21.0,PIT
2017-09-10 17:00:00,CHI,17.0,ATL,23.0,ATL
2017-09-10 17:00:00,WAS,17.0,PHI,30.0,PHI
2017-09-10 17:00:00,BUF,21.0,NYJ,12.0,BUF
2017-09-10 17:00:00,HOU,7.0,JAC,29.0,JAC
2017-09-10 17:00:00,TEN,16.0,OAK,26.0,OAK
2017-09-10 17:00:00,DET,35.0,ARI,23.0,DET
2017-09-10 20:05:00,LA,46.0,IND,9.0,LA
2017-09-10 20:25:00,GB,17.0,SEA,9.0,GB
2017-09-10 20:25:00,SF,3.0,CAR,23.0,CAR
2017-09-11 00:30:00,DAL,19.0,NYG,3.0,DAL
2017-09-11 23:10:00,MIN,29.0,NO,19.0,MIN
2017-09-12 02:20:00,DEN,24.0,LAC,21.0,DEN
2017-09-15 00:25:00,CIN,9.0,HOU,13.0,HOU
2017-09-17 17:00:00,CAR,9.0,BUF,3.0,CAR
2017-09-17 17:00:00,BAL,24.0,CLE,10.0,BAL
2017-09-17 17:00:00,PIT,26.0,MIN,9.0,PIT
2017-09-17 17:00:00,NO,20.0,NE,36.0,NE
2017-09-17 17:00:00,TB,29.0,CHI,7.0,TB
2017-09-17 17:00:00,JAC,16.0,TEN,37.0,TEN
2017-09-17 17:00:00,IND,13.0,ARI,16.0,ARI
2017-09-17 17:00:00,KC,27.0,PHI,20.0,KC
2017-09-17 20:05:00,OAK,45.0,NYJ,20.0,OAK
2017-09-17 20:05:00,LAC,17.0,MIA,19.0,MIA
2017-09-17 20:25:00,LA,20.0,WAS,27.0,WAS
2017-09-17 20:25:00,SEA,12.0,SF,9.0,SEA
2017-09-17 20:25:00,DEN,42.0,DAL,17.0,DEN
2017-09-18 00:30:00,ATL,34.0,GB,23.0,ATL
2017-09-19 00:30:00,NYG,10.0,DET,24.0,DET
2017-09-22 00:25:00,SF,39.0,LA,41.0,LA
2017-09-24 13:30:00,JAC,44.0,BAL,7.0,JAC
2017-09-24 17:00:00,MIN,34.0,TB,17.0,MIN
2017-09-24 17:00:00,DET,26.0,ATL,30.0,ATL
2017-09-24 17:00:00,NE,36.0,HOU,33.0,NE
2017-09-24 17:00:00,PHI,27.0,NYG,24.0,PHI
2017-09-24 17:00:00,NYJ,20.0,MIA,6.0,NYJ
2017-09-24 17:00:00,CHI,23.0,PIT,17.0,CHI
2017-09-24 17:00:00,IND,31.0,CLE,28.0,IND
2017-09-24 17:00:00,BUF,26.0,DEN,16.0,BUF
2017-09-24 17:00:00,CAR,13.0,NO,34.0,NO
2017-09-24 20:05:00,TEN,33.0,SEA,27.0,TEN
2017-09-24 20:25:00,GB,27.0,CIN,24.0,GB
2017-09-24 20:25:00,LAC,10.0,KC,24.0,KC
2017-09-25 00:30:00,WAS,27.0,OAK,10.0,WAS
2017-09-26 00:30:00,ARI,17.0,DAL,28.0,DAL
2017-09-29 00:25:00,GB,35.0,CHI,14.0,GB
2017-10-01 13:30:00,MIA,0.0,NO,20.0,NO
2017-10-01 17:00:00,MIN,7.0,DET,14.0,DET
2017-10-01 17:00:00,DAL,30.0,LA,35.0,LA
2017-10-01 17:00:00,NE,30.0,CAR,33.0,CAR
2017-10-01 17:00:00,HOU,57.0,TEN,14.0,HOU
2017-10-01 17:00:00,ATL,17.0,BUF,23.0,BUF
2017-10-01 17:00:00,CLE,7.0,CIN,31.0,CIN
2017-10-01 17:00:00,NYJ,23.0,JAC,20.0,NYJ
2017-10-01 17:00:00,BAL,9.0,PIT,26.0,PIT
2017-10-01 20:05:00,LAC,24.0,PHI,26.0,PHI
2017-10-01 20:05:00,TB,25.0,NYG,23.0,TB
2017-10-01 20:05:00,ARI,18.0,SF,15.0,ARI
2017-10-01 20:25:00,DEN,16.0,OAK,10.0,DEN
2017-10-02 00:30:00,SEA,46.0,IND,18.0,SEA
2017-10-03 00:30:00,KC,29.0,WAS,20.0,KC
2017-10-06 00:25:00,TB,14.0,NE,19.0,NE
2017-10-08 17:00:00,IND,26.0,SF,23.0,IND
2017-10-08 17:00:00,NYG,22.0,LAC,27.0,LAC
2017-10-08 17:00:00,MIA,16.0,TEN,10.0,MIA
2017-10-08 17:00:00,PIT,9.0,JAC,30.0,JAC
2017-10-08 17:00:00,CIN,20.0,BUF,16.0,CIN
2017-10-08 17:00:00,DET,24.0,CAR,27.0,CAR
2017-10-08 17:00:00,PHI,34.0,ARI,7.0,PHI
2017-10-08 17:00:00,CLE,14.0,NYJ,17.0,NYJ
2017-10-08 20:05:00,OAK,17.0,BAL,30.0,BAL
2017-10-08 20:05:00,LA,10.0,SEA,16.0,SEA
2017-10-08 20:25:00,DAL,31.0,GB,35.0,GB
2017-10-09 00:30:00,HOU,34.0,KC,42.0,KC
2017-10-10 00:30:00,CHI,17.0,MIN,20.0,MIN
2017-10-13 00:25:00,CAR,23.0,PHI,28.0,PHI
2017-10-15 17:00:00,NO,52.0,DET,38.0,NO
2017-10-15 17:00:00,NYJ,17.0,NE,24.0,NE
2017-10-15 17:00:00,WAS,26.0,SF,24.0,WAS
2017-10-15 17:00:00,ATL,17.0,MIA,20.0,MIA
2017-10-15 17:00:00,BAL,24.0,CHI,27.0,CHI
2017-10-15 17:00:00,HOU,33.0,CLE,17.0,HOU
2017-10-15 17:00:00,MIN,23.0,GB,10.0,MIN
2017-10-15 20:05:00,ARI,38.0,TB,33.0,ARI
2017-10-15 20:05:00,JAC,17.0,LA,27.0,LA
2017-10-15 20:25:00,KC,13.0,PIT,19.0,PIT
2017-10-15 20:25:00,OAK,16.0,LAC,17.0,LAC
2017-10-16 00:30:00,DEN,10.0,NYG,23.0,NYG
2017-10-17 00:30:00,TEN,36.0,IND,22.0,TEN
2017-10-20 00:25:00,OAK,31.0,KC,30.0,OAK
2017-10-22 17:00:00,LA,33.0,ARI,0.0,LA
2017-10-22 17:00:00,CLE,9.0,TEN,12.0,TEN
2017-10-22 17:00:00,GB,17.0,NO,26.0,NO
2017-10-22 17:00:00,MIA,31.0,NYJ,28.0,MIA
2017-10-22 17:00:00,CHI,17.0,CAR,3.0,CHI
2017-10-22 17:00:00,BUF,30.0,TB,27.0,BUF
2017-10-22 17:00:00,MIN,24.0,BAL,16.0,MIN
2017-10-22 17:00:00,IND,0.0,JAC,27.0,JAC
2017-10-22 20:05:00,SF,10.0,DAL,40.0,DAL
2017-10-22 20:25:00,NYG,7.0,SEA,24.0,SEA
2017-10-22 20:25:00,PIT,29.0,CIN,14.0,PIT
2017-10-22 20:25:00,LAC,21.0,DEN,0.0,LAC
2017-10-23 00:30:00,NE,23.0,ATL,7.0,NE
2017-10-24 00:30:00,PHI,34.0,WAS,24.0,PHI
2017-10-27 00:25:00,BAL,40.0,MIA,0.0,BAL
2017-10-29 13:30:00,CLE,16.0,MIN,33.0,MIN
2017-10-29 17:00:00,PHI,33.0,SF,10.0,PHI
2017-10-29 17:00:00,NE,21.0,LAC,13.0,NE
2017-10-29 17:00:00,BUF,34.0,OAK,14.0,BUF
2017-10-29 17:00:00,NO,20.0,CHI,12.0,NO
2017-10-29 17:00:00,CIN,24.0,IND,23.0,CIN
2017-10-29 17:00:00,TB,3.0,CAR,17.0,CAR
2017-10-29 17:00:00,NYJ,20.0,ATL,25.0,ATL
2017-10-29 20:05:00,SEA,41.0,HOU,38.0,SEA
2017-10-29 20:25:00,WAS,19.0,DAL,33.0,DAL
2017-10-30 00:30:00,DET,15.0,PIT,20.0,PIT
2017-10-31 00:30:00,KC,29.0,DEN,19.0,KC
2017-11-03 00:25:00,NYJ,34.0,BUF,21.0,NYJ
2017-11-05 18:00:00,PHI,51.0,DEN,23.0,PHI
2017-11-05 18:00:00,CAR,20.0,ATL,17.0,CAR
2017-11-05 18:00:00,TEN,23.0,BAL,20.0,TEN
2017-11-05 18:00:00,HOU,14.0,IND,20.0,IND
2017-11-05 18:00:00,NYG,17.0,LA,51.0,LA
2017-11-05 18:00:00,NO,30.0,TB,10.0,NO
2017-11-05 18:00:00,JAC,23.0,CIN,7.0,JAC
2017-11-05 21:05:00,SF,10.0,ARI,20.0,ARI
2017-11-05 21:05:00,SEA,14.0,WAS,17.0,WAS
2017-11-05 21:25:00,DAL,28.0,KC,17.0,DAL
2017-11-06 01:30:00,MIA,24.0,OAK,27.0,OAK
2017-11-07 01:30:00,GB,17.0,DET,30.0,DET
2017-11-10 01:25:00,ARI,16.0,SEA,22.0,SEA
2017-11-12 18:00:00,CHI,16.0,GB,23.0,GB
2017-11-12 18:00:00,TB,15.0,NYJ,10.0,TB
2017-11-12 18:00:00,DET,38.0,CLE,24.0,DET
2017-11-12 18:00:00,IND,17.0,PIT,20.0,PIT
2017-11-12 18:00:00,JAC,20.0,LAC,17.0,JAC
2017-11-12 18:00:00,BUF,10.0,NO,47.0,NO
2017-11-12 18:00:00,WAS,30.0,MIN,38.0,MIN
2017-11-12 18:00:00,TEN,24.0,CIN,20.0,TEN
2017-11-12 21:05:00,LA,33.0,HOU,7.0,LA
2017-11-12 21:25:00,ATL,27.0,DAL,7.0,ATL
2017-11-12 21:25:00,SF,31.0,NYG,21.0,SF
2017-11-13 01:30:00,DEN,16.0,NE,41.0,NE
2017-11-14 01:30:00,CAR,45.0,MIA,21.0,CAR
2017-11-17 01:25:00,PIT,40.0,TEN,17.0,PIT
2017-11-19 18:00:00,MIN,24.0,LA,7.0,MIN
2017-11-19 18:00:00,GB,0.0,BAL,23.0,BAL
2017-11-19 18:00:00,NYG,12.0,KC,9.0,NYG
2017-11-19 18:00:00,CLE,7.0,JAC,19.0,JAC
2017-11-19 18:00:00,CHI,24.0,DET,27.0,DET
2017-11-19 18:00:00,MIA,20.0,TB,30.0,TB
2017-11-19 18:00:00,HOU,31.0,ARI,21.0,HOU
2017-11-19 18:00:00,NO,34.0,WAS,31.0,NO
2017-11-19 21:05:00,LAC,54.0,BUF,24.0,LAC
2017-11-19 21:25:00,DEN,17.0,CIN,20.0,CIN
2017-11-19 21:25:00,OAK,8.0,NE,33.0,NE
2017-11-20 01:30:00,DAL,9.0,PHI,37.0,PHI
2017-11-21 01:30:00,SEA,31.0,ATL,34.0,ATL
2017-11-23 17:30:00,DET,23.0,MIN,30.0,MIN
2017-11-23 21:30:00,DAL,6.0,LAC,28.0,LAC
2017-11-24 01:30:00,WAS,20.0,NYG,10.0,WAS
2017-11-26 18:00:00,ATL,34.0,TB,20.0,ATL
2017-11-26 18:00:00,NE,35.0,MIA,17.0,NE
2017-11-26 18:00:00,CIN,30.0,CLE,16.0,CIN
2017-11-26 18:00:00,IND,16.0,TEN,20.0,TEN
2017-11-26 18:00:00,NYJ,27.0,CAR,35.0,CAR
2017-11-26 18:00:00,KC,10.0,BUF,16.0,BUF
2017-11-26 18:00:00,PHI,31.0,CHI,3.0,PHI
2017-11-26 21:05:00,SF,13.0,SEA,24.0,SEA
2017-11-26 21:25:00,LA,26.0,NO,20.0,LA
2017-11-26 21:25:00,ARI,27.0,JAC,24.0,ARI
2017-11-26 21:25:00,OAK,21.0,DEN,14.0,OAK
2017-11-27 01:30:00,PIT,31.0,GB,28.0,PIT
2017-11-28 01:30:00,BAL,23.0,HOU,16.0,BAL
2017-12-01 01:25:00,DAL,38.0,WAS,14.0,DAL
2017-12-03 18:00:00,ATL,9.0,MIN,14.0,MIN
2017-12-03 18:00:00,JAC,30.0,IND,10.0,JAC
2017-12-03 18:00:00,GB,26.0,TB,20.0,GB
2017-12-03 18:00:00,BAL,44.0,DET,20.0,BAL
2017-12-03 18:00:00,TEN,24.0,HOU,13.0,TEN
2017-12-03 18:00:00,MIA,35.0,DEN,9.0,MIA
2017-12-03 18:00:00,NYJ,38.0,KC,31.0,NYJ
2017-12-03 18:00:00,BUF,3.0,NE,23.0,NE
2017-12-03 18:00:00,CHI,14.0,SF,15.0,SF
2017-12-03 21:05:00,LAC,19.0,CLE,10.0,LAC
2017-12-03 21:25:00,ARI,16.0,LA,32.0,LA
2017-12-03 21:25:00,NO,31.0,CAR,21.0,NO
2017-12-03 21:25:00,OAK,24.0,NYG,17.0,OAK
2017-12-04 01:30:00,SEA,24.0,PHI,10.0,SEA
2017-12-05 01:30:00,CIN,20.0,PIT,23.0,PIT
2017-12-08 01:25:00,ATL,20.0,NO,17.0,ATL
2017-12-10 18:00:00,CLE,21.0,GB,27.0,GB
2017-12-10 18:00:00,CIN,7.0,CHI,33.0,CHI
2017-12-10 18:00:00,TB,21.0,DET,24.0,DET
2017-12-10 18:00:00,HOU,16.0,SF,26.0,SF
2017-12-10 18:00:00,BUF,13.0,IND,7.0,BUF
2017-12-10 18:00:00,NYG,10.0,DAL,30.0,DAL
2017-12-10 18:00:00,KC,26.0,OAK,15.0,KC
2017-12-10 18:00:00,CAR,31.0,MIN,24.0,CAR
2017-12-10 21:05:00,LAC,30.0,WAS,13.0,LAC
2017-12-10 21:05:00,DEN,23.0,NYJ,0.0,DEN
2017-12-10 21:05:00,ARI,12.0,TEN,7.0,ARI
2017-12-10 21:25:00,LA,35.0,PHI,43.0,PHI
2017-12-10 21:25:00,JAC,30.0,SEA,24.0,JAC
2017-12-11 01:30:00,PIT,39.0,BAL,38.0,PIT
2017-12-12 01:30:00,MIA,27.0,NE,20.0,MIA
2017-12-15 01:25:00,IND,13.0,DEN,25.0,DEN
2017-12-16 21:30:00,DET,20.0,CHI,10.0,DET
2017-12-17 01:30:00,KC,30.0,LAC,13.0,KC
2017-12-17 18:00:00,JAC,45.0,HOU,7.0,JAC
2017-12-17 18:00:00,WAS,20.0,ARI,15.0,WAS
2017-12-17 18:00:00,CLE,10.0,BAL,27.0,BAL
2017-12-17 18:00:00,NYG,29.0,PHI,34.0,PHI
2017-12-17 18:00:00,CAR,31.0,GB,24.0,CAR
2017-12-17 18:00:00,MIN,34.0,CIN,7.0,MIN
2017-12-17 18:00:00,NO,31.0,NYJ,19.0,NO
2017-12-17 18:00:00,BUF,24.0,MIA,16.0,BUF
2017-12-17 21:05:00,SEA,7.0,LA,42.0,LA
2017-12-17 21:25:00,SF,25.0,TEN,23.0,SF
2017-12-17 21:25:00,PIT,24.0,NE,27.0,NE
2017-12-18 01:30:00,OAK,17.0,DAL,20.0,DAL
2017-12-19 01:30:00,TB,21.0,ATL,24.0,ATL
2017-12-23 21:30:00,BAL,23.0,IND,16.0,BAL
2017-12-24 01:30:00,GB,0.0,MIN,16.0,MIN
2017-12-24 18:00:00,TEN,23.0,LA,27.0,LA
2017-12-24 18:00:00,NE,37.0,BUF,16.0,NE
2017-12-24 18:00:00,CIN,26.0,DET,17.0,CIN
2017-12-24 18:00:00,KC,29.0,MIA,13.0,KC
2017-12-24 18:00:00,CHI,20.0,CLE,3.0,CHI
2017-12-24 18:00:00,NO,23.0,ATL,13.0,NO
2017-12-24 18:00:00,NYJ,7.0,LAC,14.0,LAC
2017-12-24 18:00:00,CAR,22.0,TB,19.0,CAR
2017-12-24 18:00:00,WAS,27.0,DEN,11.0,WAS
2017-12-24 21:05:00,SF,44.0,JAC,33.0,SF
2017-12-24 21:25:00,ARI,23.0,NYG,0.0,ARI
2017-12-24 21:25:00,DAL,12.0,SEA,21.0,SEA
2017-12-25 21:30:00,HOU,6.0,PIT,34.0,PIT
2017-12-26 01:30:00,PHI,19.0,OAK,10.0,PHI
2017-12-31 18:00:00,NYG,18.0,WAS,10.0,NYG
2017-12-31 18:00:00,PHI,0.0,DAL,6.0,DAL
2017-12-31 18:00:00,NE,26.0,NYJ,6.0,NE
2017-12-31 18:00:00,MIN,23.0,CHI,10.0,MIN
2017-12-31 18:00:00,DET,35.0,GB,11.0,DET
2017-12-31 18:00:00,IND,22.0,HOU,13.0,IND
2017-12-31 18:00:00,PIT,28.0,CLE,24.0,PIT
2017-12-31 21:25:00,ATL,22.0,CAR,10.0,ATL
2017-12-31 21:25:00,LAC,30.0,OAK,10.0,LAC
2017-12-31 21:25:00,DEN,24.0,KC,27.0,KC
2017-12-31 21:25:00,MIA,16.0,BUF,22.0,BUF
2017-12-31 21:25:00,LA,13.0,SF,34.0,SF
2017-12-31 21:25:00,BAL,27.0,CIN,31.0,CIN
2017-12-31 21:25:00,TEN,15.0,JAC,10.0,TEN
2017-12-31 21:25:00,SEA,24.0,ARI,26.0,ARI
2017-12-31 21:25:00,TB,31.0,NO,24.0,TB
