date,OffenseType,Premise,hour,weekday,month,year,dist_stadium,game
2010-01-31,Theft,street,0,Sunday,Jan,2010,0.7379221638624768,No Game
2010-01-31,Auto Theft,street,1,Sunday,Jan,2010,0.649137922251225,No Game
2010-01-31,Theft,comm prk,1,Sunday,Jan,2010,0.4053744448757023,No Game
2010-01-31,Theft,social services public charities,12,Sunday,Jan,2010,0.6485098630690174,No Game
2010-01-31,Theft,comm prk,16,Sunday,Jan,2010,1.2287527944421102,No Game
2010-01-31,Theft,street,18,Sunday,Jan,2010,1.2119263819808324,No Game
2010-01-31,Burglary,rest,21,Sunday,Jan,2010,1.093857391152819,No Game
2010-01-31,Burglary,apartment,8,Sunday,Jan,2010,0.7387059537368563,No Game
2010-01-31,Theft,bar_nc,2,Sunday,Jan,2010,0.4089865326178473,No Game
2010-01-31,Theft,theatres dinner theaters auditor.,23,Sunday,Jan,2010,0.2232994178182772,No Game
2010-02-01,Theft,street,8,Monday,Feb,2010,1.1718028571683914,No Game
2010-02-01,Theft,unk,15,Monday,Feb,2010,7.047404128841963,No Game
2010-02-01,Aggravated Assault,parks,18,Monday,Feb,2010,0.5779941507070134,No Game
2010-02-01,Theft,driveway,9,Monday,Feb,2010,0.40626698381019344,No Game
2010-02-02,Theft,street,8,Tuesday,Feb,2010,0.8914489283378114,No Game
2010-02-02,Theft,office bld,13,Tuesday,Feb,2010,1.0025865955917914,No Game
2010-02-02,Theft,prk,13,Tuesday,Feb,2010,0.9474493760851808,No Game
2010-02-02,Theft,street,15,Tuesday,Feb,2010,1.242452724996853,No Game
2010-02-02,Burglary,rest,18,Tuesday,Feb,2010,0.8779166456112548,No Game
2010-02-02,Theft,street,23,Tuesday,Feb,2010,0.2407955015304847,No Game
2010-02-03,Theft,rehabilitation center,0,Wednesday,Feb,2010,0.5401315120272664,No Game
2010-02-03,Theft,comm prk,1,Wednesday,Feb,2010,0.7660607850968578,No Game
2010-02-03,Theft,comm prk,7,Wednesday,Feb,2010,1.0280701723479462,No Game
