date,OffenseType,Premise,hour,weekday,month,year,dist_stadium,game
2010-02-03,Burglary,laundry dry cleaners washaterias,4,Wednesday,Feb,2010,1.7518233922334303,No Game
2010-02-03,Theft,store,11,Wednesday,Feb,2010,1.2543695514721809,No Game
2010-02-03,Auto Theft,prk,12,Wednesday,Feb,2010,1.3909542506149664,No Game
2010-02-03,Theft,apartment prk,12,Wednesday,Feb,2010,1.9485527646936447,No Game
2010-02-03,Robbery,rest,21,Wednesday,Feb,2010,1.8580764639217504,No Game
2010-02-04,Theft,bar_nc,1,Thursday,Feb,2010,0.5125165477018648,No Game
2010-02-04,Burglary,house,11,Thursday,Feb,2010,1.6421526138324676,No Game
2010-02-04,Theft,store,16,Thursday,Feb,2010,0.7940129075892636,No Game
2010-02-04,Theft,hospital,6,Thursday,Feb,2010,0.8272946880863729,No Game
2010-02-04,Theft,hospital,8,Thursday,Feb,2010,0.6764461010770623,No Game
2010-02-04,Theft,prk,11,Thursday,Feb,2010,1.7628713321828944,No Game
2010-02-04,Theft,comm prk,12,Thursday,Feb,2010,1.2856884944840876,No Game
2010-02-04,Theft,physician's office,14,Thursday,Feb,2010,1.2856884944840876,No Game
2010-02-04,Theft,apartment prk,20,Thursday,Feb,2010,1.8144168545877049,No Game
2010-02-05,Theft,store,15,Friday,Feb,2010,0.4509323979446084,No Game
2010-02-05,Theft,store,19,Friday,Feb,2010,0.5341942759419596,No Game
2010-02-05,Burglary,house,6,Friday,Feb,2010,1.7628713321828944,No Game
2010-02-05,Theft,prk,8,Friday,Feb,2010,1.5337567504143286,No Game
2010-02-05,Theft,hospital,9,Friday,Feb,2010,0.7468922905968306,No Game
2010-02-05,Theft,street,10,Friday,Feb,2010,1.3961741545106423,No Game
2010-02-05,Burglary,house,12,Friday,Feb,2010,1.7052202964323664,No Game
2010-02-05,Burglary,prk,17,Friday,Feb,2010,1.5905399420930098,No Game
2010-02-06,Theft,rest,1,Saturday,Feb,2010,2.9976849851509364,No Game
2010-02-06,Theft,hotel prk,10,Saturday,Feb,2010,1.2045832152566018,No Game
2010-02-06,Theft,store,14,Saturday,Feb,2010,0.4509323979446084,No Game
2010-02-06,Theft,comm prk,7,Saturday,Feb,2010,1.5925043259624194,No Game
2010-02-06,Auto Theft,apartment prk,22,Saturday,Feb,2010,2.2865128664724628,No Game
2010-02-07,Theft,apartment prk,0,Sunday,Feb,2010,1.3007301875753985,No Game
2010-02-07,Theft,street,1,Sunday,Feb,2010,0.9711906721975484,No Game
2010-02-07,Burglary,house,18,Sunday,Feb,2010,0.4815357470752574,No Game
2010-02-07,Theft,apartment,0,Sunday,Feb,2010,1.41459690924035,No Game
2010-02-07,Theft,driveway,5,Sunday,Feb,2010,1.8283116886437671,No Game
2010-02-07,Burglary,house,6,Sunday,Feb,2010,1.9419123983555888,No Game
2010-02-07,Burglary,house,10,Sunday,Feb,2010,1.6261145593358457,No Game
2010-02-07,Theft,unk,14,Sunday,Feb,2010,1.911690436737292,No Game
2010-02-07,Theft,apartment prk,17,Sunday,Feb,2010,1.2343295274829298,No Game
2010-02-07,Theft,unk,22,Sunday,Feb,2010,0.694156752433725,No Game
2010-02-07,Burglary,hospital,23,Sunday,Feb,2010,0.8272946880863729,No Game
2010-02-08,Theft,apartment,23,Monday,Feb,2010,0.4507348395391387,No Game
2010-02-08,Theft,prk,9,Monday,Feb,2010,1.2856884944840876,No Game
2010-02-08,Theft,prk,14,Monday,Feb,2010,2.381722289136464,No Game
2010-02-08,Theft,comm prk,17,Monday,Feb,2010,1.9342338825077268,No Game
2010-02-08,Theft,apartment prk,19,Monday,Feb,2010,1.2343295274829298,No Game
2010-02-08,Theft,apartment prk,20,Monday,Feb,2010,2.2865128664724628,No Game
2010-02-09,Burglary,apartment,8,Tuesday,Feb,2010,1.4536892267941168,No Game
2010-02-09,Theft,driveway,12,Tuesday,Feb,2010,1.1333853730210848,No Game
2010-02-09,Theft,parks,13,Tuesday,Feb,2010,0.4996861904078356,No Game
2010-02-09,Theft,street,8,Tuesday,Feb,2010,2.000091938386917,No Game
2010-02-09,Theft,hospital,16,Tuesday,Feb,2010,0.694156752433725,No Game
2010-02-09,Burglary,apartment,16,Tuesday,Feb,2010,1.5905399420930098,No Game
2010-02-10,Burglary,house,5,Wednesday,Feb,2010,0.9075928803587898,No Game
2010-02-10,Burglary,house,7,Wednesday,Feb,2010,5.304333252007246,No Game
2010-02-10,Burglary,apartment,15,Wednesday,Feb,2010,0.8789766798747267,No Game
2010-02-10,Theft,store,19,Wednesday,Feb,2010,0.5536077962122404,No Game
2010-02-10,Theft,rest prk,20,Wednesday,Feb,2010,0.5342640759414725,No Game
2010-02-10,Theft,prk,0,Wednesday,Feb,2010,1.8144168545877049,No Game
2010-02-10,Theft,physician's office,5,Wednesday,Feb,2010,1.7179706250063618,No Game
2010-02-10,Theft,public bld,9,Wednesday,Feb,2010,1.9352864099946223,No Game
2010-02-10,Theft,comm prk,9,Wednesday,Feb,2010,1.2856884944840876,No Game
2010-02-10,Theft,house,22,Wednesday,Feb,2010,1.3489373874225323,No Game
2010-02-11,Theft,rest prk,9,Thursday,Feb,2010,2.9976849851509364,No Game
2010-02-11,Theft,store,20,Thursday,Feb,2010,0.7940129075892636,No Game
2010-02-11,Theft,bar_nc prk,22,Thursday,Feb,2010,0.5536077962122404,No Game
2010-02-11,Theft,bar_nc,23,Thursday,Feb,2010,0.35124703729105605,No Game
2010-02-11,Theft,prk,9,Thursday,Feb,2010,1.271909626786302,No Game
2010-02-11,Rape,unk,17,Thursday,Feb,2010,0.694156752433725,No Game
2010-02-11,Theft,hospital,19,Thursday,Feb,2010,0.6764461010770623,No Game
2010-02-12,Theft,store,14,Friday,Feb,2010,0.4541378969741974,No Game
2010-02-12,Theft,prk,22,Friday,Feb,2010,1.8024932672104024,No Game
2010-02-12,Theft,physician's office,8,Friday,Feb,2010,1.2856884944840876,No Game
2010-02-12,Burglary,house,12,Friday,Feb,2010,1.9393306969037651,No Game
2010-02-12,Theft,prk,13,Friday,Feb,2010,2.2643458930314715,No Game
2010-02-12,Theft,house,14,Friday,Feb,2010,1.8024932672104024,No Game
2010-02-12,Theft,hospital,15,Friday,Feb,2010,0.6764461010770623,No Game
2010-02-12,Burglary,house,18,Friday,Feb,2010,2.453661162558844,No Game
2010-02-13,Theft,prk,13,Saturday,Feb,2010,0.9164133270519388,No Game
2010-02-13,Theft,office bld,12,Saturday,Feb,2010,0.694156752433725,No Game
2010-02-13,Theft,apartment,17,Saturday,Feb,2010,1.6586795928878524,No Game
2010-02-13,Burglary,house,21,Saturday,Feb,2010,1.7510877463704702,No Game
2010-02-14,Aggravated Assault,hospital,1,Sunday,Feb,2010,0.9435017033573864,No Game
2010-02-14,Theft,apartment prk,1,Sunday,Feb,2010,1.8404836051241027,No Game
2010-02-14,Auto Theft,prk,20,Sunday,Feb,2010,1.6748554414057533,No Game
2010-02-15,Burglary,bar_nc,3,Monday,Feb,2010,0.35124703729105605,No Game
2010-02-15,Theft,comm prk,7,Monday,Feb,2010,0.7263345892036571,No Game
2010-02-15,Theft,rest prk,13,Monday,Feb,2010,2.9976849851509364,No Game
2010-02-15,Theft,theatres dinner theaters auditor.,14,Monday,Feb,2010,1.2587632571385103,No Game
2010-02-15,Burglary,apartment,17,Monday,Feb,2010,0.8789766798747267,No Game
2010-02-15,Burglary,prk,19,Monday,Feb,2010,1.2862020577559063,No Game
2010-02-15,Burglary,house,23,Monday,Feb,2010,0.9711906721975484,No Game
2010-02-15,Theft,apartment,0,Monday,Feb,2010,1.6938768167692844,No Game
2010-02-15,Theft,unk,14,Monday,Feb,2010,948.1146740413284,No Game
2010-02-15,Burglary,house,16,Monday,Feb,2010,1.7628713321828944,No Game
2010-02-15,Theft,street,19,Monday,Feb,2010,0.694156752433725,No Game
2010-02-15,Burglary,house,20,Monday,Feb,2010,29.727586741787988,No Game
2010-02-16,Theft,street,10,Tuesday,Feb,2010,1.1706614948315877,No Game
2010-02-16,Burglary,house,17,Tuesday,Feb,2010,240.89292987853005,No Game
2010-02-16,Theft,hospital,14,Tuesday,Feb,2010,0.694156752433725,No Game
2010-02-16,Theft,bus_rail,15,Tuesday,Feb,2010,0.694156752433725,No Game
2010-02-16,Burglary,house,17,Tuesday,Feb,2010,1.829809887216544,No Game
2010-02-16,Theft,driveway,20,Tuesday,Feb,2010,1.4318414731862743,No Game
2010-02-17,Burglary,house,8,Wednesday,Feb,2010,1.1367704615080818,No Game
2010-02-17,Theft,store,13,Wednesday,Feb,2010,0.7940129075892636,No Game
2010-02-17,Theft,rest prk,18,Wednesday,Feb,2010,0.7172204366069773,No Game
2010-02-17,Theft,house,0,Wednesday,Feb,2010,1.7880682649239366,No Game
2010-02-17,Theft,hospital,5,Wednesday,Feb,2010,0.6764461010770623,No Game
2010-02-17,Burglary,store,21,Wednesday,Feb,2010,1.9136604384275417,No Game
2010-02-18,Theft,unk,13,Thursday,Feb,2010,0.8391311539721509,No Game
2010-02-18,Theft,house,0,Thursday,Feb,2010,1.8024932672104024,No Game
2010-02-18,Burglary,unk,18,Thursday,Feb,2010,29.727586741787988,No Game
2010-02-18,Theft,house,18,Thursday,Feb,2010,7.8881508653321575,No Game
2010-02-18,Burglary,house,22,Thursday,Feb,2010,1.911690436737292,No Game
2010-02-19,Burglary,office bld,3,Friday,Feb,2010,1.2487554237507201,No Game
2010-02-19,Burglary,comm bld,18,Friday,Feb,2010,1.470195559077068,No Game
2010-02-19,Theft,store,19,Friday,Feb,2010,0.4014409874554801,No Game
2010-02-19,Burglary,apartment,2,Friday,Feb,2010,1.9419123983555888,No Game
2010-02-19,Theft,apartment prk,14,Friday,Feb,2010,1.6938768167692844,No Game
2010-02-19,Theft,prk,14,Friday,Feb,2010,0.694156752433725,No Game
2010-02-19,Theft,hospital,15,Friday,Feb,2010,0.6764461010770623,No Game
2010-02-19,Burglary,house,15,Friday,Feb,2010,1.7765330553102827,No Game
2010-02-19,Burglary,prk,16,Friday,Feb,2010,1.81010492648788,No Game
2010-02-19,Theft,hospital,16,Friday,Feb,2010,0.694156752433725,No Game
2010-02-19,Theft,hospital,17,Friday,Feb,2010,0.694156752433725,No Game
2010-02-19,Theft,libraries,20,Friday,Feb,2010,1.496533065946286,No Game
2010-02-20,Burglary,apartment,9,Saturday,Feb,2010,1.3393351059156455,No Game
2010-02-20,Burglary,prk,12,Saturday,Feb,2010,0.5949227401606682,No Game
2010-02-20,Burglary,apartment,15,Saturday,Feb,2010,1.3007301875753985,No Game
2010-02-20,Burglary,apartment,16,Saturday,Feb,2010,1.5657500393835249,No Game
2010-02-20,Theft,store,23,Saturday,Feb,2010,0.5342640759414725,No Game
2010-02-20,Theft,apartment,0,Saturday,Feb,2010,1.5905399420930098,No Game
2010-02-20,Theft,unk,0,Saturday,Feb,2010,1.8404836051241027,No Game
2010-02-20,Theft,street,2,Saturday,Feb,2010,1.809806357630945,No Game
2010-02-20,Theft,street,12,Saturday,Feb,2010,1.94490418980852,No Game
2010-02-20,Burglary,apartment,22,Saturday,Feb,2010,1.7510877463704702,No Game
2010-02-20,Aggravated Assault,highway freeway,23,Saturday,Feb,2010,5.678644086754574,No Game
2010-02-21,Theft,house,0,Sunday,Feb,2010,1.017330598256144,No Game
2010-02-21,Theft,store,17,Sunday,Feb,2010,0.5125165477018648,No Game
2010-02-21,Theft,unk,18,Sunday,Feb,2010,0.4153663162041525,No Game
2010-02-21,Theft,apartment prk,19,Sunday,Feb,2010,0.8499027074678832,No Game
2010-02-21,Theft,apartment,11,Sunday,Feb,2010,1.5905399420930098,No Game
2010-02-21,Theft,driveway,13,Sunday,Feb,2010,1.7674566821577993,No Game
2010-02-21,Burglary,house,22,Sunday,Feb,2010,2.0276746289450838,No Game
2010-02-22,Theft,house,0,Monday,Feb,2010,0.26444862906574323,No Game
2010-02-22,Theft,driveway,7,Monday,Feb,2010,0.6918810594375059,No Game
