,Hour,OffenseType_Aggravated Assault,OffenseType_Auto Theft,OffenseType_Burglary,OffenseType_Murder,OffenseType_Rape,OffenseType_Robbery,OffenseType_Theft,game
2015-03-28,21,0,0,0,0,0,0,1,Lost Game
2015-03-28,21,0,0,0,0,0,1,0,Lost Game
2015-03-28,22,0,1,0,0,0,0,0,Lost Game
2015-03-31,23,0,0,0,0,0,1,0,No Game
2015-04-02,22,0,0,0,0,0,0,1,No Game
2015-04-03,10,0,0,0,0,0,0,1,No Game
2015-04-03,18,0,0,1,0,0,0,0,No Game
2015-04-04,2,0,0,0,0,0,0,1,No Game
2015-04-04,18,0,0,0,0,0,0,1,No Game
2015-04-05,8,1,0,0,0,0,0,0,No Game
2015-04-05,10,0,0,0,0,0,0,1,No Game
2015-04-06,20,0,0,0,0,0,0,1,No Game
2015-04-07,2,0,0,0,0,0,0,1,No Game
2015-04-07,13,0,0,0,0,0,0,1,No Game
2015-04-07,13,0,0,0,0,0,0,1,No Game
2015-04-08,16,0,0,0,0,0,0,1,No Game
2015-04-10,23,1,0,0,0,0,0,0,No Game
2015-04-11,1,1,0,0,0,0,0,0,Won Game
2015-04-11,2,0,0,0,0,0,0,1,Won Game
2015-04-11,8,0,0,0,0,0,0,1,Won Game
2015-04-12,21,0,0,0,0,0,0,1,No Game
2015-04-14,15,0,0,1,0,0,0,0,No Game
2015-04-14,16,0,0,0,0,0,0,1,No Game
2015-04-14,22,0,0,0,0,0,0,1,No Game
2015-04-15,18,0,1,0,0,0,0,0,No Game
2015-04-15,22,0,0,0,0,0,0,1,No Game
2015-04-16,7,0,0,0,0,0,0,1,No Game
2015-04-16,18,0,0,0,0,0,0,1,No Game
2015-04-16,19,0,0,0,0,0,0,1,No Game
2015-04-17,10,0,0,0,0,0,0,1,No Game
2015-04-17,23,0,0,0,0,0,0,1,No Game
2015-04-17,23,0,0,0,0,0,0,1,No Game
2015-04-18,14,0,0,0,0,0,0,1,No Game
2015-04-19,5,0,0,0,0,0,0,1,No Game
2015-04-19,13,0,0,0,0,0,0,1,No Game
2015-04-19,14,0,0,0,0,0,0,1,No Game
2015-04-19,15,0,0,0,0,0,0,1,No Game
2015-04-20,11,0,0,0,0,0,0,1,No Game
2015-04-21,16,0,0,0,0,0,0,1,No Game
2015-04-23,13,0,0,0,0,0,0,1,No Game
2015-04-23,17,1,0,0,0,0,0,0,No Game
2015-04-23,18,0,0,0,0,0,0,1,No Game
2015-04-24,4,0,0,0,0,0,0,1,No Game
2015-04-24,10,0,0,0,0,0,0,1,No Game
2015-04-24,20,0,0,0,0,0,0,1,No Game
2015-04-25,11,0,0,0,0,0,0,1,Lost Game
2015-04-25,14,0,0,0,0,0,0,1,Lost Game
2015-04-25,21,0,0,0,0,0,0,1,Lost Game
2015-04-25,23,0,0,0,0,0,0,1,Lost Game
2015-04-26,1,0,0,0,0,0,1,0,No Game
2015-04-26,5,0,0,0,0,0,0,1,No Game
2015-04-26,9,0,0,0,0,0,0,1,No Game
2015-04-27,21,0,0,0,0,0,0,1,No Game
2015-04-28,20,0,0,0,0,0,0,1,No Game
2015-04-28,22,0,0,0,0,0,0,1,No Game
2015-04-30,16,0,0,0,0,0,0,1,No Game
2015-05-01,1,0,0,0,0,0,0,1,Lost Game
2015-05-01,7,0,0,0,0,0,0,1,Lost Game
2015-05-01,16,0,0,0,0,0,0,1,Lost Game
2015-05-01,17,0,0,1,0,0,0,0,Lost Game
2015-05-02,7,0,0,0,0,0,0,1,No Game
2015-05-02,13,0,1,0,0,0,0,0,No Game
2015-05-02,13,0,0,0,0,0,0,1,No Game
2015-05-03,8,0,0,0,0,0,0,1,No Game
2015-05-03,9,0,0,0,0,0,0,1,No Game
2015-05-03,12,0,0,0,0,0,0,1,No Game
2015-05-03,14,0,0,0,0,0,0,1,No Game
2015-05-04,0,0,0,0,0,0,0,1,No Game
2015-05-04,9,0,0,0,0,0,0,1,No Game
2015-05-04,22,0,0,0,0,0,0,1,No Game
2015-05-05,6,0,0,0,0,0,0,1,Lost Game
2015-05-05,21,0,0,0,0,0,0,1,Lost Game
2015-05-05,22,0,0,0,0,0,0,1,Lost Game
2015-05-05,22,0,0,0,0,0,0,1,Lost Game
2015-05-05,22,0,0,0,0,0,0,1,Lost Game
2015-05-06,0,0,0,0,0,0,0,1,No Game
2015-05-06,1,0,0,0,0,0,0,1,No Game
2015-05-06,19,0,0,0,0,0,0,1,No Game
2015-05-08,13,0,0,0,0,0,0,1,No Game
2015-05-09,23,0,1,0,0,0,0,0,No Game
2015-05-10,9,0,0,0,0,0,0,1,No Game
2015-05-10,13,0,0,0,0,0,0,1,No Game
2015-05-11,8,0,0,0,0,0,0,1,No Game
2015-05-11,18,0,0,0,0,0,0,1,No Game
2015-05-12,4,0,0,0,0,0,0,1,No Game
2015-05-12,12,0,0,1,0,0,0,0,No Game
2015-05-14,20,0,0,0,0,0,0,1,No Game
2015-05-16,0,0,0,0,0,0,0,1,Won Game
2015-05-16,21,0,0,0,0,0,0,1,Won Game
2015-05-16,22,0,0,0,0,0,0,1,Won Game
2015-05-17,20,0,0,0,0,0,0,1,No Game
2015-05-18,16,0,0,0,0,0,0,1,No Game
2015-05-19,18,0,0,1,0,0,0,0,No Game
2015-05-20,7,0,0,0,0,0,0,1,No Game
2015-05-20,12,0,0,0,0,0,0,1,No Game
2015-05-20,16,0,0,0,0,0,0,1,No Game
2015-05-21,0,0,0,0,0,0,0,1,No Game
2015-05-21,7,0,0,0,0,0,0,1,No Game
2015-05-22,17,0,0,0,0,0,0,1,No Game
2015-05-22,22,0,0,0,0,0,0,1,No Game
2015-05-22,23,0,0,0,0,0,0,1,No Game
2015-05-22,23,0,0,0,0,0,0,1,No Game
2015-05-23,0,0,0,0,0,0,0,1,No Game
2015-05-23,8,0,0,0,0,0,0,1,No Game
2015-05-23,9,0,0,0,0,0,0,1,No Game
2015-05-24,3,1,0,0,0,0,0,0,No Game
2015-05-24,13,0,0,0,0,0,0,1,No Game
2015-05-26,13,0,0,0,0,0,1,0,No Game
2015-05-26,16,0,0,0,0,0,0,1,No Game
2015-05-26,18,0,0,0,0,0,0,1,No Game
2015-05-26,22,0,0,0,0,0,0,1,No Game
2015-05-27,11,1,0,0,0,0,0,0,No Game
2015-05-28,8,0,0,0,0,0,0,1,No Game
2015-05-29,10,0,0,0,0,0,0,1,No Game
2015-05-31,9,0,1,0,0,0,0,0,No Game
2015-06-01,0,0,0,0,0,0,0,1,No Game
2015-06-01,11,0,0,1,0,0,0,0,No Game
2015-06-01,13,0,0,1,0,0,0,0,No Game
2015-06-01,22,0,0,0,0,0,0,1,No Game
2015-06-02,0,0,0,0,0,0,0,1,No Game
2015-06-02,0,0,0,0,0,0,0,1,No Game
2015-06-02,9,0,0,1,0,0,0,0,No Game
2015-06-03,0,0,0,0,0,0,1,0,No Game
2015-06-03,11,0,0,0,0,0,0,1,No Game
2015-06-03,23,0,0,0,0,0,0,1,No Game
2015-06-05,2,0,0,0,0,0,0,1,Won Game
2015-06-05,12,0,0,0,0,0,0,1,Won Game
2015-06-05,13,0,0,0,0,0,0,1,Won Game
2015-06-06,14,0,0,0,0,0,0,1,No Game
2015-06-06,17,0,0,0,0,0,0,1,No Game
2015-06-06,22,0,0,0,0,0,0,1,No Game
2015-06-07,0,1,0,0,0,0,0,0,No Game
2015-06-07,21,0,0,0,0,0,1,0,No Game
2015-06-08,18,0,0,1,0,0,0,0,No Game
2015-06-10,11,0,0,0,0,0,0,1,No Game
2015-06-12,19,0,0,0,0,0,0,1,No Game
2015-06-12,23,0,0,0,0,0,0,1,No Game
2015-06-13,9,0,0,0,0,0,0,1,No Game
2015-06-13,16,0,0,0,0,0,0,1,No Game
2015-06-14,1,0,0,0,0,0,0,1,No Game
2015-06-14,9,0,0,0,0,0,0,1,No Game
2015-06-15,8,1,0,0,0,0,0,0,No Game
2015-06-15,22,0,0,0,0,0,0,1,No Game
2015-06-16,14,0,1,0,0,0,0,0,No Game
2015-06-16,17,0,1,0,0,0,0,0,No Game
2015-06-17,0,0,0,0,0,0,0,1,No Game
2015-06-17,0,0,0,0,0,0,0,1,No Game
2015-06-17,0,0,0,0,0,0,0,1,No Game
2015-06-18,17,0,0,0,0,0,0,1,No Game
2015-06-19,7,0,1,0,0,0,0,0,No Game
2015-06-20,0,0,0,0,0,0,0,1,No Game
2015-06-20,1,0,1,0,0,0,0,0,No Game
2015-06-20,1,0,0,0,0,0,0,1,No Game
2015-06-20,8,0,0,0,0,0,0,1,No Game
2015-06-20,8,0,0,0,0,0,0,1,No Game
2015-06-20,19,0,0,0,0,0,0,1,No Game
2015-06-21,1,0,0,0,0,0,0,1,No Game
2015-06-21,3,0,0,0,0,0,0,1,No Game
2015-06-21,4,0,0,0,0,0,0,1,No Game
2015-06-21,11,0,0,0,0,0,0,1,No Game
2015-06-25,14,0,0,0,0,0,0,1,No Game
2015-06-26,0,0,0,0,0,0,0,1,No Game
2015-06-26,10,0,0,0,0,0,0,1,No Game
2015-06-26,12,0,0,0,0,0,1,0,No Game
2015-06-26,15,0,0,0,0,0,0,1,No Game
2015-06-27,9,0,0,0,0,0,0,1,No Game
2015-06-27,11,0,0,0,0,0,0,1,No Game
2015-06-27,19,0,0,0,0,0,0,1,No Game
2015-06-29,9,0,0,0,0,0,0,1,No Game
2015-06-29,21,0,0,0,0,0,0,1,No Game
2015-06-29,23,0,0,0,0,0,0,1,No Game
2015-07-03,6,0,1,0,0,0,0,0,Lost Game
2015-07-03,9,0,0,0,0,0,0,1,Lost Game
2015-07-03,11,0,0,0,0,0,0,1,Lost Game
2015-07-03,17,1,0,0,0,0,0,0,Lost Game
2015-07-04,9,0,0,0,0,0,0,1,No Game
2015-07-04,13,0,1,0,0,0,0,0,No Game
2015-07-05,4,0,0,0,0,0,0,1,No Game
2015-07-06,16,0,0,1,0,0,0,0,No Game
2015-07-06,16,0,0,0,0,0,0,1,No Game
2015-07-06,22,0,0,0,0,0,0,1,No Game
2015-07-09,11,0,0,0,0,0,0,1,No Game
2015-07-09,12,0,0,1,0,0,0,0,No Game
2015-07-09,23,0,0,0,0,0,0,1,No Game
2015-07-10,15,0,1,0,0,0,0,0,No Game
2015-07-11,2,0,0,0,0,0,0,1,No Game
2015-07-11,22,0,0,0,0,0,0,1,No Game
2015-07-12,2,0,0,0,0,0,1,0,No Game
2015-07-12,13,0,0,0,0,0,0,1,No Game
2015-07-12,18,0,0,0,0,0,0,1,No Game
2015-07-13,7,0,0,0,0,0,0,1,No Game
2015-07-13,11,0,0,0,0,0,0,1,No Game
2015-07-13,17,0,0,0,0,0,0,1,No Game
2015-07-15,13,0,0,1,0,0,0,0,No Game
2015-07-16,2,0,0,0,0,0,0,1,No Game
2015-07-18,2,0,0,0,0,0,0,1,No Game
2015-07-19,10,0,0,0,0,0,0,1,No Game
2015-07-19,10,0,1,0,0,0,0,0,No Game
2015-07-19,23,0,0,1,0,0,0,0,No Game
2015-07-20,12,0,0,0,0,0,0,1,No Game
2015-07-20,17,0,0,1,0,0,0,0,No Game
2015-07-21,0,0,0,0,0,0,0,1,No Game
2015-07-22,18,0,0,0,0,0,0,1,No Game
2015-07-22,21,0,0,0,0,0,0,1,No Game
2015-07-22,22,0,0,0,0,0,0,1,No Game
2015-07-22,23,0,0,0,0,0,0,1,No Game
2015-07-23,11,0,0,0,0,0,0,1,No Game
2015-07-23,14,0,0,1,0,0,0,0,No Game
2015-07-24,16,1,0,0,0,0,0,0,No Game
2015-07-24,19,0,0,0,0,0,0,1,No Game
2015-07-25,0,0,1,0,0,0,0,0,Won Game
2015-07-25,10,0,0,0,0,0,0,1,Won Game
2015-07-25,12,0,0,0,0,0,0,1,Won Game
2015-07-25,22,0,0,0,0,0,0,1,Won Game
2015-07-26,0,0,0,0,0,0,0,1,No Game
2015-07-26,4,1,0,0,0,0,0,0,No Game
2015-07-26,7,0,0,0,0,0,0,1,No Game
2015-07-27,14,0,0,0,0,0,0,1,No Game
2015-07-27,15,0,0,0,0,0,0,1,No Game
2015-07-28,11,0,0,1,0,0,0,0,No Game
2015-07-28,15,0,1,0,0,0,0,0,No Game
2015-07-28,18,0,0,0,0,0,0,1,No Game
2015-07-28,20,0,0,0,0,0,0,1,No Game
2015-07-29,12,0,0,0,0,0,0,1,No Game
2015-07-29,17,0,0,0,0,0,0,1,No Game
2015-07-30,18,0,0,0,0,0,0,1,No Game
2015-07-31,12,0,0,1,0,0,0,0,No Game
2015-07-31,18,0,0,0,0,0,0,1,No Game
2015-08-01,10,0,0,0,0,0,0,1,No Game
2015-08-01,10,0,0,0,0,0,0,1,No Game
2015-08-01,11,0,0,0,0,0,0,1,No Game
2015-08-01,15,0,0,0,0,0,0,1,No Game
2015-08-01,16,1,0,0,0,0,0,0,No Game
2015-08-01,17,0,0,0,0,0,0,1,No Game
2015-08-01,23,1,0,0,0,0,0,0,No Game
2015-08-02,4,0,0,0,0,0,0,1,No Game
2015-08-02,4,0,0,0,0,0,1,0,No Game
2015-08-02,19,0,0,0,0,0,0,1,No Game
2015-08-04,9,0,0,1,0,0,0,0,No Game
2015-08-04,12,1,0,0,0,0,0,0,No Game
2015-08-05,8,0,0,0,0,0,0,1,No Game
2015-08-05,18,0,0,0,0,0,0,1,No Game
2015-08-06,12,0,0,0,0,0,0,1,No Game
2015-08-06,15,0,1,0,0,0,0,0,No Game
2015-08-07,14,0,0,0,0,0,0,1,No Game
2015-08-08,7,0,0,1,0,0,0,0,Won Game
2015-08-09,10,0,0,0,0,0,0,1,No Game
2015-08-09,12,0,0,0,0,0,0,1,No Game
2015-08-10,21,0,0,0,0,0,0,1,No Game
2015-08-11,17,0,0,0,0,0,0,1,No Game
2015-08-12,11,0,1,0,0,0,0,0,No Game
2015-08-12,13,0,0,0,0,0,0,1,No Game
2015-08-12,21,0,1,0,0,0,0,0,No Game
2015-08-13,1,0,0,0,0,0,0,1,No Game
2015-08-14,8,0,1,0,0,0,0,0,No Game
2015-08-15,3,0,0,0,0,0,0,1,No Game
2015-08-15,3,0,0,0,0,0,0,1,No Game
2015-08-17,6,0,0,0,0,0,0,1,No Game
2015-08-17,21,0,0,0,0,0,0,1,No Game
2015-08-17,21,0,0,0,0,0,0,1,No Game
2015-08-17,22,0,0,0,0,0,0,1,No Game
2015-08-19,5,0,0,0,0,0,1,0,No Game
2015-08-20,5,1,0,0,0,0,0,0,No Game
2015-08-20,10,0,0,0,0,0,0,1,No Game
2015-08-21,11,0,0,0,0,0,0,1,No Game
2015-08-21,21,0,0,0,0,0,0,1,No Game
2015-08-21,22,0,0,0,0,0,0,1,No Game
2015-08-22,10,0,0,0,0,0,0,1,No Game
2015-08-22,15,0,0,0,0,0,0,1,No Game
2015-08-23,9,0,0,0,0,0,0,1,No Game
2015-08-23,18,0,0,0,0,0,0,1,No Game
2015-08-25,17,0,0,1,0,0,0,0,No Game
2015-08-26,9,0,0,0,0,0,0,1,No Game
2015-08-27,9,0,0,0,0,0,0,1,No Game
2015-08-28,0,0,0,0,0,0,0,1,No Game
2015-08-28,10,0,0,0,0,0,0,1,No Game
2015-08-29,2,0,1,0,0,0,0,0,Won Game
2015-08-29,13,0,0,0,0,0,0,1,Won Game
2015-08-31,1,0,0,0,0,0,0,1,No Game
2015-08-31,7,0,1,0,0,0,0,0,No Game
2015-09-02,10,0,0,0,0,0,0,1,No Game
2015-09-03,1,0,0,0,0,0,0,1,No Game
2015-09-04,0,0,0,0,0,0,0,1,No Game
2015-09-04,11,0,0,0,0,0,0,1,No Game
2015-09-05,3,0,0,0,0,0,0,1,No Game
2015-09-05,15,0,0,0,0,0,0,1,No Game
2015-09-08,16,0,0,1,0,0,0,0,No Game
2015-09-09,10,0,0,0,0,0,0,1,No Game
2015-09-09,14,0,0,0,0,0,0,1,No Game
2015-09-09,14,0,0,0,0,0,0,1,No Game
2015-09-09,23,0,0,0,0,0,0,1,No Game
2015-09-09,23,0,0,0,0,0,0,1,No Game
2015-09-09,23,0,1,0,0,0,0,0,No Game
2015-09-10,1,0,0,0,0,0,0,1,No Game
2015-09-10,14,0,0,0,0,0,0,1,No Game
2015-09-13,9,0,0,0,0,0,0,1,No Game
2015-09-14,19,0,0,0,0,0,0,1,No Game
2015-09-14,20,0,0,0,0,0,0,1,No Game
2015-09-16,9,0,0,0,0,0,0,1,No Game
2015-09-17,13,0,1,0,0,0,0,0,No Game
2015-09-17,18,0,0,0,0,1,0,0,No Game
2015-09-18,22,0,0,0,0,0,0,1,No Game
2015-09-19,15,0,0,0,0,0,0,1,No Game
2015-09-21,10,0,0,0,0,0,0,1,No Game
2015-09-21,18,0,0,0,0,0,1,0,No Game
2015-09-22,0,0,0,0,0,0,0,1,No Game
2015-09-22,7,0,0,1,0,0,0,0,No Game
2015-09-22,22,0,0,0,0,0,0,1,No Game
2015-09-23,8,0,0,0,0,0,0,1,Won Game
2015-09-23,11,0,0,0,0,0,0,1,Won Game
2015-09-23,11,0,0,0,0,0,0,1,Won Game
2015-09-23,17,0,0,0,0,0,0,1,Won Game
2015-09-23,17,0,0,0,0,0,0,1,Won Game
2015-09-24,11,0,0,0,0,0,0,1,No Game
2015-09-26,10,0,0,0,0,0,0,1,Won Game
2015-09-28,8,0,0,0,0,0,0,1,No Game
2015-09-28,15,0,0,0,0,0,0,1,No Game
2015-10-02,20,0,0,0,0,0,0,1,No Game
2015-10-03,0,0,0,0,0,0,0,1,No Game
2015-10-04,4,0,0,0,0,0,0,1,No Game
2015-10-04,14,0,0,0,0,0,0,1,No Game
2015-10-05,23,0,0,0,0,0,0,1,No Game
2015-10-06,10,0,0,0,0,0,0,1,No Game
2015-10-07,14,0,0,0,0,0,0,1,No Game
2015-10-08,19,0,1,0,0,0,0,0,No Game
2015-10-08,23,0,0,0,0,0,0,1,No Game
2015-10-09,10,0,0,1,0,0,0,0,No Game
2015-10-09,23,0,0,0,0,0,1,0,No Game
2015-10-10,3,0,0,0,0,0,0,1,No Game
2015-10-10,10,0,0,0,0,0,0,1,No Game
2015-10-10,12,0,0,0,0,0,0,1,No Game
2015-10-10,15,0,0,0,0,0,0,1,No Game
2015-10-10,22,0,0,0,0,0,1,0,No Game
2015-10-10,22,0,0,0,0,0,1,0,No Game
2015-10-11,12,0,1,0,0,0,0,0,No Game
2015-10-12,18,0,0,0,0,0,0,1,No Game
2015-10-13,10,0,0,0,0,0,0,1,No Game
2015-10-13,18,0,0,0,0,0,0,1,No Game
2015-10-14,0,0,0,0,0,0,0,1,No Game
2015-10-14,14,0,0,0,0,0,0,1,No Game
2015-10-14,23,0,0,0,0,0,0,1,No Game
2015-10-14,23,0,0,0,0,0,0,1,No Game
2015-10-15,8,0,0,0,0,0,0,1,No Game
2015-10-15,10,0,0,0,0,0,0,1,No Game
2015-10-15,16,0,0,1,0,0,0,0,No Game
2015-10-15,19,0,0,1,0,0,0,0,No Game
2015-10-16,8,0,1,0,0,0,0,0,No Game
2015-10-18,23,0,0,0,0,0,0,1,No Game
2015-10-19,11,0,0,0,0,0,0,1,No Game
2015-10-19,22,0,0,0,0,0,0,1,No Game
2015-10-20,10,0,0,0,0,0,0,1,No Game
2015-10-21,10,0,0,0,0,0,0,1,No Game
2015-10-21,21,0,0,0,0,0,0,1,No Game
2015-10-22,1,0,0,0,0,0,0,1,No Game
2015-10-22,2,0,0,0,0,0,0,1,No Game
2015-10-22,15,0,0,0,0,0,0,1,No Game
2015-10-22,23,0,0,0,0,0,0,1,No Game
2015-10-23,1,0,0,0,0,0,0,1,No Game
2015-10-23,2,0,0,0,0,0,0,1,No Game
2015-10-23,9,0,0,0,0,0,0,1,No Game
2015-10-23,10,0,1,0,0,0,0,0,No Game
2015-10-23,20,0,0,0,0,0,0,1,No Game
2015-10-26,19,1,0,0,0,0,0,0,No Game
2015-10-27,9,0,0,1,0,0,0,0,No Game
2015-10-27,15,0,0,0,0,0,0,1,No Game
2015-10-27,20,0,0,0,0,0,0,1,No Game
2015-10-28,0,0,0,0,0,0,0,1,No Game
2015-10-28,9,0,0,0,0,0,0,1,No Game
2015-10-28,12,0,0,0,0,0,0,1,No Game
2015-10-29,3,0,0,1,0,0,0,0,No Game
2015-10-29,9,0,0,1,0,0,0,0,No Game
2015-10-29,22,0,0,0,0,0,0,1,No Game
2015-10-29,22,0,0,0,0,0,0,1,No Game
2015-10-30,11,0,0,1,0,0,0,0,No Game
2015-10-30,14,0,0,1,0,0,0,0,No Game
2015-10-31,11,0,0,0,0,0,0,1,No Game
2015-11-01,3,0,0,0,0,0,0,1,No Game
2015-11-01,5,0,0,0,0,0,0,1,No Game
2015-11-01,12,0,0,0,0,0,0,1,No Game
2015-11-02,22,0,0,0,0,0,1,0,No Game
2015-11-03,20,0,0,0,0,0,0,1,No Game
2015-11-04,14,0,0,0,0,0,0,1,No Game
2015-11-05,6,0,0,1,0,0,0,0,No Game
2015-11-05,6,0,0,0,0,0,0,1,No Game
2015-11-05,8,0,0,0,0,0,0,1,No Game
2015-11-07,3,0,0,0,0,0,0,1,No Game
2015-11-07,7,0,0,0,0,0,0,1,No Game
2015-11-07,7,0,0,0,0,0,0,1,No Game
2015-11-07,20,0,0,0,0,0,1,0,No Game
2015-11-08,4,0,0,0,0,0,0,1,No Game
2015-11-08,7,0,0,1,0,0,0,0,No Game
2015-11-08,8,0,0,0,0,0,0,1,No Game
2015-11-08,21,0,0,1,0,0,0,0,No Game
2015-11-09,23,0,0,0,0,0,0,1,No Game
2015-11-11,0,0,0,0,0,0,0,1,No Game
2015-11-11,8,0,0,0,0,0,0,1,No Game
2015-11-11,16,0,0,0,0,0,0,1,No Game
2015-11-11,17,0,0,0,0,0,0,1,No Game
2015-11-11,20,0,0,0,0,0,0,1,No Game
2015-11-12,0,0,0,0,0,0,0,1,No Game
2015-11-12,11,1,0,0,0,0,0,0,No Game
2015-11-12,13,0,0,0,0,0,0,1,No Game
2015-11-12,21,0,0,0,0,0,0,1,No Game
2015-11-12,23,0,0,0,0,0,0,1,No Game
2015-11-13,9,0,0,0,0,0,0,1,No Game
2015-11-13,23,0,0,0,0,0,0,1,No Game
2015-11-14,2,0,0,0,0,0,0,1,No Game
2015-11-14,11,0,0,0,0,0,0,1,No Game
2015-11-14,19,0,0,1,0,0,0,0,No Game
2015-11-14,22,0,0,1,0,0,0,0,No Game
2015-11-14,23,0,0,0,0,0,0,1,No Game
2015-11-15,4,0,0,0,0,0,1,0,No Game
2015-11-15,21,0,0,0,0,0,1,0,No Game
2015-11-16,7,0,0,0,0,0,0,1,No Game
2015-11-16,9,0,0,0,0,0,0,1,No Game
2015-11-16,23,0,0,0,0,0,0,1,No Game
2015-11-18,7,1,0,0,0,0,0,0,No Game
2015-11-19,9,0,0,0,0,0,0,1,No Game
2015-11-20,8,0,0,0,0,0,0,1,No Game
2015-11-20,10,0,0,0,0,0,0,1,No Game
2015-11-20,20,0,0,0,0,0,0,1,No Game
2015-11-20,22,0,0,0,0,0,0,1,No Game
2015-11-21,0,0,0,0,0,0,0,1,No Game
2015-11-21,5,0,0,0,0,0,0,1,No Game
2015-11-21,21,0,0,0,0,0,0,1,No Game
2015-11-21,22,0,0,0,0,0,0,1,No Game
2015-11-21,23,0,0,0,0,0,0,1,No Game
2015-11-22,0,0,0,0,0,0,0,1,No Game
2015-11-22,14,0,0,0,0,0,0,1,No Game
2015-11-22,14,0,0,0,0,0,0,1,No Game
2015-11-22,15,0,0,0,0,0,0,1,No Game
2015-11-23,10,0,0,0,0,0,0,1,No Game
2015-11-23,16,0,0,1,0,0,0,0,No Game
2015-11-25,8,0,0,0,0,0,0,1,No Game
2015-11-25,10,0,0,1,0,0,0,0,No Game
2015-11-25,17,0,0,0,0,0,0,1,No Game
2015-11-25,17,0,0,1,0,0,0,0,No Game
2015-11-25,19,0,0,0,0,0,0,1,No Game
2015-11-25,21,0,0,0,0,0,0,1,No Game
2015-11-25,23,0,0,0,0,0,0,1,No Game
2015-11-25,23,0,0,0,0,0,0,1,No Game
2015-11-27,8,0,0,0,0,0,0,1,No Game
2015-11-27,15,0,0,0,0,0,0,1,No Game
2015-11-27,22,0,0,0,0,0,0,1,No Game
2015-11-28,2,0,0,0,0,0,0,1,No Game
2015-11-28,18,0,1,0,0,0,0,0,No Game
2015-11-28,19,0,0,0,0,0,0,1,No Game
2015-11-29,8,0,0,0,0,0,0,1,No Game
2015-11-29,12,0,0,0,0,0,0,1,No Game
2015-11-29,19,0,0,0,0,0,0,1,No Game
2015-11-29,19,0,0,0,0,0,0,1,No Game
2015-11-30,7,0,0,0,0,0,0,1,No Game
2015-12-02,6,0,0,0,0,0,0,1,No Game
2015-12-02,20,0,0,0,0,0,0,1,No Game
2015-12-04,0,0,0,0,0,0,0,1,No Game
2015-12-04,1,0,0,0,0,0,0,1,No Game
2015-12-04,23,0,0,0,0,0,0,1,No Game
2015-12-05,0,0,0,0,0,0,0,1,No Game
2015-12-05,8,0,0,0,0,0,0,1,No Game
2015-12-05,9,0,0,0,0,0,0,1,No Game
2015-12-05,15,0,0,0,0,0,0,1,No Game
2015-12-06,15,1,0,0,0,0,0,0,No Game
2015-12-06,15,1,0,0,0,0,0,0,No Game
2015-12-06,20,0,0,0,0,0,0,1,No Game
2015-12-07,8,0,0,0,0,0,0,1,No Game
2015-12-09,0,0,0,0,0,0,0,1,No Game
2015-12-09,16,0,0,0,0,0,0,1,No Game
2015-12-10,6,0,0,0,0,0,0,1,No Game
2015-12-10,8,0,0,0,0,0,0,1,No Game
2015-12-10,8,0,0,0,0,0,0,1,No Game
2015-12-10,10,0,0,0,0,0,0,1,No Game
2015-12-10,20,0,0,0,0,0,0,1,No Game
2015-12-11,3,0,0,0,0,0,0,1,No Game
2015-12-12,10,0,0,0,0,0,0,1,No Game
2015-12-12,13,0,0,0,0,0,0,1,No Game
2015-12-12,14,0,0,0,0,0,0,1,No Game
2015-12-12,14,0,0,0,0,0,0,1,No Game
2015-12-13,4,0,0,0,0,0,0,1,No Game
2015-12-13,8,0,0,0,0,0,0,1,No Game
2015-12-13,12,0,0,0,0,0,0,1,No Game
2015-12-13,22,0,0,0,0,0,0,1,No Game
2015-12-13,23,0,0,0,0,0,0,1,No Game
2015-12-14,9,0,0,0,0,0,0,1,No Game
2015-12-14,22,0,0,0,0,0,0,1,No Game
2015-12-15,8,0,0,0,0,0,0,1,No Game
2015-12-15,14,0,0,0,0,0,0,1,No Game
2015-12-15,17,0,0,0,0,0,0,1,No Game
2015-12-16,23,0,0,0,0,0,0,1,No Game
2015-12-16,23,0,0,0,0,0,0,1,No Game
2015-12-19,12,0,1,0,0,0,0,0,No Game
2015-12-19,13,0,0,0,0,0,0,1,No Game
2015-12-19,17,0,0,0,0,0,0,1,No Game
2015-12-20,23,0,0,0,0,0,0,1,No Game
2015-12-21,0,0,0,0,0,0,0,1,No Game
2015-12-21,22,0,0,0,0,0,0,1,No Game
2015-12-22,8,0,0,0,0,0,0,1,No Game
2015-12-22,10,0,0,0,0,0,0,1,No Game
2015-12-22,21,0,0,0,0,0,0,1,No Game
2015-12-22,23,0,0,0,0,0,0,1,No Game
2015-12-23,17,0,1,0,0,0,0,0,No Game
2015-12-25,12,1,0,0,0,0,0,0,No Game
2015-12-26,22,0,0,0,0,0,0,1,No Game
2015-12-26,23,0,0,0,0,0,1,0,No Game
2015-12-28,23,0,0,0,0,0,0,1,No Game
2015-12-30,2,0,0,0,0,0,0,1,No Game
2015-12-30,20,0,0,0,0,0,0,1,No Game
2015-12-31,12,0,0,0,0,0,0,1,No Game
2016-01-01,23,0,0,0,0,0,0,1,No Game
2016-01-02,9,0,0,0,0,0,0,1,No Game
2016-01-02,21,0,0,0,0,0,0,1,No Game
2016-01-03,13,0,0,0,0,0,0,1,No Game
2016-01-04,20,0,0,0,0,0,0,1,No Game
2016-01-04,23,0,0,0,0,0,0,1,No Game
